year,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
1950,1950,-1.0333333,0.16802774,-1.2013611,-0.86530554,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1951,1951,0.37333333,0.20033304,0.17300029,0.5736664,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1952,1952,0.16333334,0.1484363,0.0148970485,0.31176963,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1953,1953,0.7266667,0.05859463,0.66807204,0.78526133,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1954,1954,-0.48333335,0.06658329,-0.5499166,-0.41675007,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1955,1955,-0.77,0.04358898,-0.813589,-0.726411,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1956,1956,-0.5233333,0.015275271,-0.5386086,-0.508058,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1957,1957,0.9166667,0.19502136,0.72164536,1.111688,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1958,1958,0.77,0.14730921,0.6226908,0.91730917,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1959,1959,0.15333334,0.20404248,-0.050709143,0.3573758,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1960,1960,0.026666665,0.0057735024,0.020893164,0.032440167,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1961,1961,0.19666667,0.094516315,0.10215036,0.291183,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1962,1962,-0.24666667,0.04163332,-0.28829998,-0.20503335,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1963,1963,0.36666667,0.13428824,0.23237844,0.5009549,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1964,1964,-0.49666667,0.14433755,-0.6410042,-0.35232913,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1965,1965,0.49,0.32603678,0.16396323,0.8160368,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1966,1966,0.41666666,0.21779197,0.19887468,0.63445866,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1967,1967,-0.23,0.2251666,-0.4551666,-0.0048334002,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1968,1968,-0.06666666,0.36073998,-0.42740664,0.2940733,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1969,1969,0.6033333,0.17009799,0.4332353,0.7734313,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1970,1970,-0.02333334,0.25106442,-0.27439776,0.22773108,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1971,1971,-0.7733334,0.06658328,-0.83991665,-0.7067501,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1972,1972,0.6666667,0.25501636,0.41165033,0.9216831,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1973,1973,-0.50333333,0.3863073,-0.8896406,-0.11702603,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1974,1974,-0.90333337,0.13012815,-1.0334616,-0.7732052,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1975,1975,-0.84666663,0.12583058,-0.9724972,-0.72083604,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1976,1976,-0.26666668,0.21031722,-0.4769839,-0.056349456,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1977,1977,0.26,0.07,0.19,0.32999998,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1978,1978,-0.26,0.06999999,-0.32999998,-0.19,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1979,1979,0.18666667,0.12096832,0.06569835,0.30763498,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1980,1980,0.43999997,0.052915026,0.38708493,0.492915,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1981,1981,-0.30666664,0.056862414,-0.36352906,-0.24980423,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1982,1982,0.61666673,0.13051184,0.4861549,0.74717855,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1983,1983,1.0233333,0.28676352,0.73656976,1.3100969,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1984,1984,-0.46333334,0.041633315,-0.5049667,-0.42170003,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1985,1985,-0.73,0.086602524,-0.8166025,-0.6433975,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1986,1986,-0.120000005,0.080000006,-0.20000002,-0.04,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1987,1987,1.0466667,0.1504438,0.89622295,1.1971105,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1988,1988,-0.83,0.4968903,-1.3268902,-0.33310968,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1989,1989,-0.6033333,0.21594751,-0.8192808,-0.3873858,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1990,1990,0.29666665,0.011547011,0.28511965,0.30821365,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1991,1991,0.44999996,0.19,0.25999996,0.64,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1992,1992,1.0266666,0.28148413,0.7451825,1.3081508,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1993,1993,0.6466667,0.068068594,0.57859814,0.71473527,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1994,1994,0.38,0.06082762,0.31917238,0.4408276,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1995,1995,0.13666667,0.16502525,-0.028358579,0.30169192,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1996,1996,-0.33333334,0.049328815,-0.38266215,-0.28400454,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1997,1997,0.75,0.47000003,0.27999997,1.22,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1998,1998,0.43666664,0.56011903,-0.123452395,0.99678564,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1999,1999,-1.0133333,0.030550476,-1.0438838,-0.98278284,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2000,2000,-0.71999997,0.08544005,-0.80544,-0.6345599,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2001,2001,-0.23666666,0.110604405,-0.34727108,-0.12606226,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2002,2002,0.42666665,0.2250185,0.20164815,0.6516851,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2003,2003,-0.15333332,0.11015141,-0.26348472,-0.04318191,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2004,2004,0.20666666,0.06350853,0.14315814,0.2701752,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2005,2005,0.27666667,0.16041613,0.116250545,0.4370828,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2006,2006,-0.18,0.17349352,-0.3534935,-0.0065064877,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2007,2007,-0.39,0.07549835,-0.46549833,-0.31450164,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2008,2008,-0.82,0.2007486,-1.0207486,-0.6192514,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2009,2009,-0.01333334,0.30566868,-0.31900203,0.29233533,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2010,2010,-0.16000001,0.50507426,-0.6650743,0.34507424,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2011,2011,-0.5733333,0.14640129,-0.7197346,-0.42693204,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2012,2012,-0.24666667,0.23028967,-0.47695634,-0.016377002,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2013,2013,-0.35666668,0.055075698,-0.4117424,-0.30159098,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2014,2014,0.13666666,0.08736895,0.049297705,0.2240356,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2015,2015,0.93666667,0.24006942,0.6965972,1.1767361,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2016,2016,0.42,0.50566787,-0.08566788,0.9256679,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2017,2017,0.27,0.060827628,0.20917238,0.33082765,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2018,2018,-0.24333334,0.24583192,-0.48916525,0.002498582,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2019,2019,0.55,0.10535656,0.44464344,0.6553566,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2020,2020,-0.06333334,0.2454248,-0.30875814,0.18209147,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2021,2021,-0.50666666,0.141892,-0.6485587,-0.36477464,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2022,2022,-0.9666667,0.10692673,-1.0735934,-0.85973996,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2023,2023,0.47,0.3051229,0.16487709,0.7751229,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2024,2024,0.41666666,0.28095075,0.1357159,0.6976174,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
2025,2025,-0.10333333,0.011547003,-0.11488034,-0.091786325,ONI,Spring Oceanic Nino Index,nan,nan,nan,2.0
1950,1950,-0.45000002,0.07937256,-0.5293726,-0.37062746,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1951,1951,0.85999995,0.14730921,0.7126907,1.0073092,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1952,1952,0.023333335,0.11676187,-0.09342854,0.1400952,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1953,1953,0.75333333,0.02516609,0.72816724,0.7784994,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1954,1954,-0.7933333,0.13613717,-0.9294705,-0.6571961,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1955,1955,-0.84,0.21931714,-1.0593171,-0.62068284,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1956,1956,-0.5266667,0.058594648,-0.58526134,-0.46807206,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1957,1957,1.3000001,0.043589015,1.2564111,1.3435891,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1958,1958,0.46333334,0.094516315,0.36881703,0.55784965,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1959,1959,-0.18333334,0.095043845,-0.27837718,-0.08828949,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1960,1960,0.21333332,0.07371116,0.13962217,0.28704447,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1961,1961,-0.09666667,0.22188586,-0.31855252,0.1252192,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1962,1962,-0.07333333,0.035118844,-0.10845217,-0.038214486,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1963,1963,1.0733334,0.18903263,0.88430077,1.262366,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1964,1964,-0.67333335,0.08082902,-0.7541624,-0.5925043,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1965,1965,1.5366668,0.31501323,1.2216535,1.85168,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1966,1966,0.10333333,0.14571662,-0.04238329,0.24904996,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1967,1967,-0.13666667,0.17616281,-0.3128295,0.03949614,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1968,1968,0.52,0.065574385,0.4544256,0.5855744,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1969,1969,0.55333334,0.21825063,0.3350827,0.771584,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1970,1970,-0.71999997,0.07810249,-0.79810244,-0.6418975,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1971,1971,-0.7966666,0.025166122,-0.8218327,-0.7715005,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1972,1972,1.36,0.22516663,1.1348333,1.5851667,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1973,1973,-1.2800001,0.17000002,-1.45,-1.1100001,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1974,1974,-0.43666664,0.08326662,-0.5199333,-0.35340002,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1975,1975,-1.2333333,0.12342339,-1.3567567,-1.10991,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1976,1976,0.38333333,0.22188586,0.16144747,0.6052192,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1977,1977,0.44666663,0.1123981,0.3342685,0.55906475,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1978,1978,-0.4,0.034641,-0.434641,-0.365359,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1979,1979,0.17999999,0.1452584,0.034741595,0.32525837,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1980,1980,0.07,0.16370706,-0.09370706,0.23370707,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1981,1981,-0.23666668,0.07094599,-0.30761266,-0.16572069,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1982,1982,1.1466666,0.4005413,0.74612534,1.547208,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1983,1983,-0.07666667,0.38501084,-0.4616775,0.3083442,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1984,1984,-0.23333333,0.070237696,-0.30357105,-0.16309564,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1985,1985,-0.45000002,0.045825757,-0.49582577,-0.40417427,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1986,1986,0.45666668,0.24542479,0.21124189,0.70209146,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1987,1987,1.62,0.0984886,1.5215114,1.7184886,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1988,1988,-1.1999999,0.09539389,-1.2953938,-1.104606,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1989,1989,-0.27333334,0.035118848,-0.3084522,-0.2382145,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1990,1990,0.36666667,0.03214549,0.33452117,0.39881217,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1991,1991,0.66333336,0.058594666,0.6047387,0.721928,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1992,1992,0.11000001,0.2505993,-0.14059928,0.3605993,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1993,1993,0.24000001,0.08544003,0.15455997,0.32544005,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1994,1994,0.47333336,0.06658328,0.40675008,0.53991663,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1995,1995,-0.53000003,0.28513154,-0.81513155,-0.24486849,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1996,1996,-0.31333333,0.04041451,-0.35374784,-0.27291882,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1997,1997,1.8800001,0.27055502,1.6094451,2.1505551,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1998,1998,-1.07,0.26851442,-1.3385144,-0.80148566,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
1999,1999,-1.1233333,0.03214547,-1.1554788,-1.0911878,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2000,2000,-0.5366667,0.023094023,-0.5597607,-0.5135727,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2001,2001,-0.13333333,0.055075705,-0.18840903,-0.07825762,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2002,2002,0.8866667,0.11239809,0.7742686,0.9990648,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2003,2003,0.18333332,0.09291573,0.09041759,0.27624905,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2004,2004,0.6033333,0.119303524,0.48402977,0.7226368,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2005,2005,-0.10333333,0.04041452,-0.14374785,-0.06291881,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2006,2006,0.31333336,0.22030284,0.09303053,0.5336362,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2007,2007,-0.81333333,0.25501636,-1.0683497,-0.55831695,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2008,2008,-0.28,0.0781025,-0.3581025,-0.2018975,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2009,2009,0.58,0.13,0.45,0.71,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2010,2010,-1.32,0.25632012,-1.5763202,-1.0636799,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2011,2011,-0.6433334,0.1761628,-0.81949615,-0.4671706,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2012,2012,0.33,0.06928203,0.260718,0.39928204,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2013,2013,-0.32666668,0.070237696,-0.39690438,-0.256429,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2014,2014,0.11666667,0.09865766,0.018009007,0.21532433,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2015,2015,1.8466667,0.3202083,1.5264584,2.166875,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2016,2016,-0.51,0.13747726,-0.64747727,-0.3725227,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2017,2017,-0.11666667,0.2600641,-0.37673077,0.14339742,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2018,2018,0.27,0.20297784,0.067022175,0.47297785,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2019,2019,0.20333333,0.07094599,0.13238734,0.27427933,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2020,2020,-0.6233333,0.24440403,-0.8677373,-0.37892926,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2021,2021,-0.52000004,0.13747728,-0.6574773,-0.38252276,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
2022,2022,-0.91,0.099999994,-1.01,-0.81000006,ONI,Summer Oceanic Nino Index,nan,nan,nan,3.0
