year,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
1953,1953,-0.25333333,0.2318045,-0.48513782,-0.021528825,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1954,1954,-0.37333333,0.7735847,-1.146918,0.4002514,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1955,1955,-1.8433332,0.26274198,-2.1060753,-1.5805912,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1956,1956,-2.0233333,0.4292241,-2.4525573,-1.5941092,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1957,1957,0.27666667,0.9127066,-0.63604,1.1893733,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1958,1958,1.2766666,0.3784618,0.8982048,1.6551285,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1959,1959,0.13,0.08888195,0.041118048,0.21888193,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1960,1960,0.77,0.2505993,0.5194007,1.0205992,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1961,1961,-0.053333323,0.6132971,-0.66663045,0.55996376,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1962,1962,-1.2733334,0.5244362,-1.7977695,-0.74889725,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1963,1963,-0.67666674,0.43466464,-1.1113313,-0.2420021,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1964,1964,-1.3266667,0.6585843,-1.985251,-0.6680824,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1965,1965,-0.39999998,0.35679126,-0.75679123,-0.04320872,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1966,1966,-0.23666666,0.2706166,-0.5072833,0.033949926,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1967,1967,-1.3333334,0.3407834,-1.6741167,-0.99255,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1968,1968,-0.46,0.3407345,-0.8007345,-0.1192655,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1969,1969,0.080000006,0.82286084,-0.74286085,0.9028608,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1970,1970,-0.02333332,0.59281814,-0.61615145,0.56948483,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1971,1971,-1.4200001,0.13228758,-1.5522877,-1.2877125,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1972,1972,-1.5933332,0.24337894,-1.8367121,-1.3499544,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1973,1973,-0.8866667,0.12858202,-1.0152488,-0.7580847,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1974,1974,-0.48,0.052915026,-0.532915,-0.42708495,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1975,1975,-1.48,0.16093475,-1.6409347,-1.3190653,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1976,1976,-0.90000004,0.14933182,-1.0493319,-0.7506682,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1977,1977,0.21333332,0.13316657,0.08016676,0.3464999,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1978,1978,0.96,0.38301432,0.57698566,1.3430142,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1979,1979,0.5,0.33151168,0.16848832,0.8315117,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1980,1980,0.84,0.9613012,-0.121301234,1.8013012,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
1981,1981,1.64,0.21633305,1.423667,1.856333,PDO,Spring Pacific Decadal Oscillation Index,nan,nan,nan,2.0
