year,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
1989,1989,0.9678874,0.32712656,0.64076084,1.2950139,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
1990,1990,0.21377109,0.46887144,-0.25510037,0.6826425,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
1991,1991,-0.6185782,0.2737773,-0.8923555,-0.3448009,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
1992,1992,-0.2614186,0.6783225,-0.93974113,0.41690388,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
1993,1993,-2.2332375,0.5434623,-2.7766998,-1.6897752,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
1994,1994,-1.896156,0.07146057,-1.9676166,-1.8246953,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
1995,1995,-1.3715186,0.79490685,-2.1664255,-0.57661176,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
1996,1996,-0.94688183,0.27092662,-1.2178085,-0.6759552,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
1997,1997,-1.1237828,0.5111821,-1.634965,-0.6126006,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
1998,1998,1.107097,0.7106133,0.39648372,1.8177104,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
1999,1999,1.7870941,0.63182104,1.1552731,2.4189153,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2000,2000,1.8924457,0.42273605,1.4697096,2.3151817,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2001,2001,2.735585,0.3040101,2.4315748,3.0395951,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2002,2002,1.97993,0.17182541,1.8081046,2.1517553,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2003,2003,1.4841534,0.48834184,0.9958116,1.9724952,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2004,2004,0.43839228,0.20676321,0.23162907,0.6451555,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2005,2005,-1.6537172,0.25825706,-1.9119742,-1.3954601,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2006,2006,-0.8010473,0.14048082,-0.94152814,-0.6605665,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2007,2007,-0.31563357,0.30787364,-0.6235072,-0.0077599287,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2008,2008,1.1262932,0.29524153,0.83105165,1.4215348,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2009,2009,0.5381058,0.41719368,0.120912105,0.9552995,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2010,2010,1.8371453,0.18607613,1.6510692,2.0232215,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2011,2011,0.54700536,0.5190161,0.027989268,1.0660214,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2012,2012,0.8062091,0.1986565,0.6075526,1.0048656,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2013,2013,0.98359305,0.25291917,0.7306739,1.2365122,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2014,2014,-0.39803028,0.17374258,-0.5717729,-0.2242877,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2015,2015,-1.1258788,0.30326742,-1.4291463,-0.8226114,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2016,2016,0.6113371,0.3437481,0.26758903,0.9550852,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2017,2017,-0.54555136,0.3366278,-0.88217914,-0.20892355,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2018,2018,-1.9368187,0.41006854,-2.3468874,-1.5267502,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2019,2019,-1.8249855,0.86898667,-2.693972,-0.95599884,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2020,2020,-1.9562029,0.40416706,-2.36037,-1.5520358,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
2021,2021,-0.8732825,0.24586362,-1.1191461,-0.6274189,NPGO,Winter North Pacific Gyre Oscillation Index,nan,nan,nan,1.0
