time,"fraction below threshold ""mn_75kmM"""
1980-01-01,0.21967897333480776
1980-02-01,0.04459346888677561
1980-03-01,0.0
1980-04-01,0.048197441669318664
1980-05-01,0.2839499741760079
1980-06-01,0.09614925292111114
1980-07-01,0.02930765037828172
1980-08-01,0.25513352112761073
1980-09-01,0.18508377170866688
1980-10-01,0.2135922079080239
1980-11-01,0.1299967686906192
1980-12-01,0.025942271473326242
1981-01-01,0.0
1981-02-01,0.0
1981-03-01,0.03313068063634595
1981-04-01,0.2398941985149142
1981-05-01,0.3793482402369148
1981-06-01,0.18891093737857523
1981-07-01,0.4683167424649508
1981-08-01,0.27382916907738186
1981-09-01,0.6565810660138702
1981-10-01,0.44480083536896875
1981-11-01,0.026075961901154177
1981-12-01,0.009529706316424979
1982-01-01,0.9407806182478791
1982-02-01,0.4909470694651885
1982-03-01,0.3900550905195693
1982-04-01,0.12448048606960614
1982-05-01,0.7079383139101583
1982-06-01,0.5060069097027594
1982-07-01,0.3055559008213824
1982-08-01,0.49844056320201946
1982-09-01,0.21649170050043381
1982-10-01,0.18368214692399742
1982-11-01,0.0054139674368593035
1982-12-01,0.04600235345299824
1983-01-01,0.16455474888643812
1983-02-01,0.09892885065756604
1983-03-01,0.0
1983-04-01,0.006450927883607738
1983-05-01,0.06738613517383658
1983-06-01,0.16956187229195865
1983-07-01,0.11643766802255352
1983-08-01,0.04964490124004587
1983-09-01,0.0031888803930061643
1983-10-01,0.0010578252554531656
1983-11-01,0.0
1983-12-01,0.10085631919076055
1984-01-01,0.2915972004558202
1984-02-01,0.12188773653153694
1984-03-01,0.13669621726874384
1984-04-01,0.3276417594197541
1984-05-01,0.281458350909398
1984-06-01,0.3808002925478897
1984-07-01,0.17784543964399466
1984-08-01,0.1400447054955585
1984-09-01,0.11464990797410377
1984-10-01,0.38305053266821176
1984-11-01,0.34977838197613387
1984-12-01,0.27529049917444093
1985-01-01,0.5965669718585374
1985-02-01,0.7343990459491926
1985-03-01,0.9674204559779988
1985-04-01,0.6327457113884363
1985-05-01,0.5388875381168056
1985-06-01,0.19924048091690458
1985-07-01,0.42904967797369464
1985-08-01,0.34239978043388164
1985-09-01,0.22444557742527874
1985-10-01,0.5667954530081886
1985-11-01,0.9529892059182759
1985-12-01,0.770716058877635
1986-01-01,0.5888196785396024
1986-02-01,0.22160952398492292
1986-03-01,0.02754828800066592
1986-04-01,0.17161994327977384
1986-05-01,0.4529800621993467
1986-06-01,0.1466474443305404
1986-07-01,0.4687174638591738
1986-08-01,0.6717748572190849
1986-09-01,0.3044588940048947
1986-10-01,0.44624196525637455
1986-11-01,0.2083476026255181
1986-12-01,0.0021568867227299763
1987-01-01,0.2787304472563491
1987-02-01,0.11923119428865142
1987-03-01,0.3511851384651837
1987-04-01,0.16976305456613686
1987-05-01,0.20336747722877443
1987-06-01,0.2585050269447837
1987-07-01,0.17223734806467283
1987-08-01,0.4880697050868651
1987-09-01,0.22023899008214473
1987-10-01,0.21827006156869552
1987-11-01,0.058340650841281205
1987-12-01,0.24110350203194594
1988-01-01,0.915919325379718
1988-02-01,0.6615162677537743
1988-03-01,0.6206666416716528
1988-04-01,0.17857863057484977
1988-05-01,0.25971690729204927
1988-06-01,0.1737425506594964
1988-07-01,0.5439887973475823
1988-08-01,0.5254147224647612
1988-09-01,0.7292290533450878
1988-10-01,0.8592051430688439
1988-11-01,0.6709194420370083
1988-12-01,0.6914634456258918
1989-01-01,1.0
1989-02-01,1.0
1989-03-01,0.8790573900274546
1989-04-01,0.08212056474462398
1989-05-01,0.20112190504081395
1989-06-01,0.28832395080157674
1989-07-01,0.4488907241664998
1989-08-01,0.7192944334634652
1989-09-01,0.2531027873735742
1989-10-01,0.32522956295428973
1989-11-01,0.16839204388567544
1989-12-01,0.013821104349764425
1990-01-01,0.5920329808228826
1990-02-01,0.8399217266927494
1990-03-01,0.9764435976906372
1990-04-01,0.1581450927355655
1990-05-01,0.4803473814856888
1990-06-01,0.13026728453514616
1990-07-01,0.09474239513513687
1990-08-01,0.087976985042995
1990-09-01,0.03779529084265206
1990-10-01,0.44279830285513205
1990-11-01,0.4244273229676892
1990-12-01,0.6220350089716925
1991-01-01,0.9842877775809874
1991-02-01,0.7627367929334266
1991-03-01,0.7688827892813781
1991-04-01,0.7973368858529352
1991-05-01,0.9803575465912127
1991-06-01,0.8262097129893863
1991-07-01,0.5756283012175095
1991-08-01,0.25153985699751696
1991-09-01,0.27546709795858665
1991-10-01,0.307578866910938
1991-11-01,0.5123517192640101
1991-12-01,0.6695082897635511
1992-01-01,0.6548218536270706
1992-02-01,0.0021156505109063313
1992-03-01,0.0
1992-04-01,0.0
1992-05-01,0.0
1992-06-01,0.048166559973857034
1992-07-01,0.02889360747031592
1992-08-01,0.26012526740088987
1992-09-01,0.17422601496003723
1992-10-01,0.05192463166896561
1992-11-01,0.01377798225467506
1992-12-01,0.08820014587487646
1993-01-01,0.5943643704821854
1993-02-01,0.18783207607673072
1993-03-01,0.05530862392942475
1993-04-01,0.0033207695079397145
1993-05-01,0.0
1993-06-01,0.03364307469304758
1993-07-01,0.32082225823475513
1993-08-01,0.18736200276263787
1993-09-01,0.3042914833354281
1993-10-01,0.16430854416599275
1993-11-01,0.17867293755969196
1993-12-01,0.19969122558773
1994-01-01,0.0852865118044393
1994-02-01,0.27928210615495735
1994-03-01,0.04023912496637961
1994-04-01,0.14434514529476208
1994-05-01,0.23094703410791706
1994-06-01,0.29732503863014725
1994-07-01,0.49692204483254304
1994-08-01,0.30445374679325976
1994-09-01,0.06388000152022638
1994-10-01,0.371550229060661
1994-11-01,0.7732398607819809
1994-12-01,0.6186106183249112
1995-01-01,0.7758299695956918
1995-02-01,0.032059238405800515
1995-03-01,0.02116733815904542
1995-04-01,0.06417747987740503
1995-05-01,0.09618449740787159
1995-06-01,0.15391813373347385
1995-07-01,0.027033961476861136
1995-08-01,0.12144306613172651
1995-09-01,0.029361990190880868
1995-10-01,0.12041505767276725
1995-11-01,0.21685022553712943
1995-12-01,0.0021718570304227
1996-01-01,0.02169269347273004
1996-02-01,0.0
1996-03-01,0.028664568711076092
1996-04-01,0.002117198089475204
1996-05-01,0.1487738290641077
1996-06-01,0.5357557677572797
1996-07-01,0.46200731825760294
1996-08-01,0.6000983294178103
1996-09-01,0.4401197683513313
1996-10-01,0.4713442112378019
1996-11-01,0.45666523146027266
1996-12-01,0.17331762154977062
1997-01-01,0.30092693999391745
1997-02-01,0.2798706125189412
1997-03-01,0.6274590031889892
1997-04-01,0.1795919008874936
1997-05-01,0.0
1997-06-01,0.050815347982016076
1997-07-01,0.17046113472957386
1997-08-01,0.002117198089475204
1997-09-01,0.0
1997-10-01,0.05115458652589422
1997-11-01,0.0
1997-12-01,0.0
1998-01-01,0.0
1998-02-01,0.0
1998-03-01,0.0
1998-04-01,0.07447681181649168
1998-05-01,0.004302916528103261
1998-06-01,0.0063837530583616695
1998-07-01,0.19641431907300202
1998-08-01,0.23398862794043462
1998-09-01,0.23670888523524033
1998-10-01,0.38811970296155135
1998-11-01,0.3671456236372219
1998-12-01,0.5830965420700842
1999-01-01,0.9787926809945329
1999-02-01,0.986520741923768
1999-03-01,0.9966273812286899
1999-04-01,0.8635080764302575
1999-05-01,0.9842667174847981
1999-06-01,0.7184070650415066
1999-07-01,0.5256811701719127
1999-08-01,0.22290663080601825
1999-09-01,0.30635317036293314
1999-10-01,0.510239104711088
1999-11-01,0.3758316155027489
1999-12-01,0.5169495677683803
2000-01-01,0.9842863831375962
2000-02-01,0.2926024682605135
2000-03-01,0.7214456330870227
2000-04-01,0.1269778741974254
2000-05-01,0.15238090593170012
2000-06-01,0.19287520499567523
2000-07-01,0.31636621354935823
2000-08-01,0.5068584980261862
2000-09-01,0.17990312354409801
2000-10-01,0.39299131894996514
2000-11-01,0.7289204752331172
2000-12-01,0.3335207201983183
2001-01-01,0.9070445521889879
2001-02-01,0.9752842810167209
2001-03-01,0.6638845898805379
2001-04-01,0.7141878221382908
2001-05-01,0.5748731246938139
2001-06-01,0.3627814088418948
2001-07-01,0.3167740953561757
2001-08-01,0.4162901318912395
2001-09-01,0.32364103938843447
2001-10-01,0.5561249383603623
2001-11-01,0.4241496128798367
2001-12-01,0.7854027298603314
2002-01-01,0.9955214461809933
2002-02-01,0.9194057086540822
2002-03-01,0.708180889206774
2002-04-01,0.4952775620045983
2002-05-01,0.8536090611136211
2002-06-01,0.5650601012317349
2002-07-01,0.298100553532235
2002-08-01,0.5743478380718744
2002-09-01,0.5272305858998998
2002-10-01,0.6742800767466569
2002-11-01,0.6180783734413424
2002-12-01,0.04342338528328111
2003-01-01,0.01384110641163267
2003-02-01,0.010578252554531656
2003-03-01,0.28683525531161375
2003-04-01,0.07241640768725313
2003-05-01,0.32933085990193833
2003-06-01,0.29902685241105276
2003-07-01,0.29769739656985
2003-08-01,0.08801701122506549
2003-09-01,0.11371479641870885
2003-10-01,0.5822273171091307
2003-11-01,0.48230545408214875
2003-12-01,0.25954650826910125
2004-01-01,0.7058525154104756
2004-02-01,0.46328725771565277
2004-03-01,0.39151707967253263
2004-04-01,0.14404089753228064
2004-05-01,0.138398365212844
2004-06-01,0.2667405423952418
2004-07-01,0.21690619952423568
2004-08-01,0.25312293015711335
2004-09-01,0.24193045279263703
2004-10-01,0.33520404998191217
2004-11-01,0.42377472555562495
2004-12-01,0.486904870255588
2005-01-01,0.5022450774689765
2005-02-01,0.14126066360937253
2005-03-01,0.06153143261523699
2005-04-01,0.09541472011438223
2005-05-01,0.0
2005-06-01,0.23918156430815862
2005-07-01,0.353146976322515
2005-08-01,0.6201033399881332
2005-09-01,0.5451228502150384
2005-10-01,0.6623633860844291
2005-11-01,0.3326723092898635
2005-12-01,0.1814555508420338
2006-01-01,0.14652385338297752
2006-02-01,0.15692507105917128
2006-03-01,0.6943126583134511
2006-04-01,0.1105688540808604
2006-05-01,0.3101124514884301
2006-06-01,0.13745522769462185
2006-07-01,0.1996050874535539
2006-08-01,0.4125442947107157
2006-09-01,0.6828637916418429
2006-10-01,0.43570590724014285
2006-11-01,0.2412874427402198
2006-12-01,0.3830460774911473
2007-01-01,0.9955031749715865
2007-02-01,0.7790116903636631
2007-03-01,0.8066406145380532
2007-04-01,0.5850121535087396
2007-05-01,0.6368143210946853
2007-06-01,0.5133499937374179
2007-07-01,0.20907016280378204
2007-08-01,0.21580643269194957
2007-09-01,0.22103028858096463
2007-10-01,0.5750421990148653
2007-11-01,0.6002098860990153
2007-12-01,0.9944058690292122
2008-01-01,1.0
2008-02-01,1.0
2008-03-01,1.0
2008-04-01,0.9240498745057709
2008-05-01,0.9372442766293745
2008-06-01,0.7083058804482558
2008-07-01,0.421897962168723
2008-08-01,0.5228139534804845
2008-09-01,0.5110251225374228
2008-10-01,0.6922846736755658
2008-11-01,0.3444201643867544
2008-12-01,0.34011633207896164
2009-01-01,0.9652381014502545
2009-02-01,0.7676341836765502
2009-03-01,0.933826397807344
2009-04-01,0.8296923537863806
2009-05-01,0.7939168992934454
2009-06-01,0.13455556227035054
2009-07-01,0.3056346578715096
2009-08-01,0.24831087665554535
2009-09-01,0.14389148285435494
2009-10-01,0.6877706986015968
2009-11-01,0.6191530048566869
2009-12-01,0.8868451094248354
2010-01-01,0.5977479875255297
2010-02-01,0.364079551607312
2010-03-01,0.3798912091697794
2010-04-01,0.299020474007304
2010-05-01,0.7508743962348455
2010-06-01,0.5533322311442846
2010-07-01,0.6152245631308729
2010-08-01,0.8449794766494829
2010-09-01,0.5241877837019888
2010-10-01,0.6471719652208878
2010-11-01,0.5652041878591706
2010-12-01,0.7018057876686955
2011-01-01,0.922933517834015
