time,"fraction below threshold ""mn_75kmM"""
1980-01-01,0.39311939920997463
1980-02-01,0.17886281865631376
1980-03-01,0.22564135857719547
1980-04-01,0.35000160037311084
1980-05-01,0.4398783459116338
1980-06-01,0.6034204099728914
1980-07-01,0.5015676648371091
1980-08-01,0.44017086474396017
1980-09-01,0.5255380890516608
1980-10-01,0.5373188625556746
1980-11-01,0.5981299756978444
1980-12-01,0.4264228613775806
1981-01-01,0.27808270999477197
1981-02-01,0.29309650851540164
1981-03-01,0.1797058378523752
1981-04-01,0.45969655828463774
1981-05-01,0.3747047918422978
1981-06-01,0.3460278956937306
1981-07-01,0.33507378381179326
1981-08-01,0.40437147732480866
1981-09-01,0.4688528597831793
1981-10-01,0.524904298463145
1981-11-01,0.5104360144269988
1981-12-01,0.46127086240852194
1982-01-01,0.7288919747763033
1982-02-01,0.5282953673525294
1982-03-01,0.4884101695206111
1982-04-01,0.4790011182571612
1982-05-01,0.48693993190509366
1982-06-01,0.7674768148881935
1982-07-01,0.7263824093942418
1982-08-01,0.5816227045708406
1982-09-01,0.4322493561567864
1982-10-01,0.3693746153115253
1982-11-01,0.32166809226697085
1982-12-01,0.4221683301105655
1983-01-01,0.19222596603925127
1983-02-01,0.013227823431534868
1983-03-01,0.06937854477765809
1983-04-01,0.302214947983542
1983-05-01,0.46027285860212436
1983-06-01,0.3893570980329515
1983-07-01,0.47681803430365427
1983-08-01,0.35010955999878624
1983-09-01,0.2088104652243037
1983-10-01,0.03887925654558722
1983-11-01,0.13959244295789103
1983-12-01,0.38046530566687536
1984-01-01,0.38937248355847
1984-02-01,0.3352407386525731
1984-03-01,0.3273124761408201
1984-04-01,0.410536535322581
1984-05-01,0.4600506594936873
1984-06-01,0.3998359688110263
1984-07-01,0.3816582129447376
1984-08-01,0.2983752266750383
1984-09-01,0.14506499590995348
1984-10-01,0.38923066054510075
1984-11-01,0.5265337527149889
1984-12-01,0.6950228011135239
1985-01-01,0.7473842625868541
1985-02-01,0.7053632574568128
1985-03-01,0.7750521957140499
1985-04-01,0.5011843701010875
1985-05-01,0.558474970996683
1985-06-01,0.5207274254416562
1985-07-01,0.43403138714013845
1985-08-01,0.44988083630279874
1985-09-01,0.4234795807796752
1985-10-01,0.3749558541649964
1985-11-01,0.5558444044938664
1985-12-01,0.7507753942402138
1986-01-01,0.44785258918121174
1986-02-01,0.3803359748730688
1986-03-01,0.3345459168775343
1986-04-01,0.36533226284894377
1986-05-01,0.4813501189622345
1986-06-01,0.4826161089684863
1986-07-01,0.4548902036062519
1986-08-01,0.511457558987934
1986-09-01,0.5585839841747816
1986-10-01,0.4232919952847976
1986-11-01,0.363105465650006
1986-12-01,0.19711058009244753
1987-01-01,0.40164034798494275
1987-02-01,0.37475890392372924
1987-03-01,0.4256090631481923
1987-04-01,0.4113959325019054
1987-05-01,0.39790829569831626
1987-06-01,0.5006077176771707
1987-07-01,0.7657307166080564
1987-08-01,0.5134590987141733
1987-09-01,0.4587469202390358
1987-10-01,0.3012271023268287
1987-11-01,0.3239965764831279
1987-12-01,0.5272841920321205
1988-01-01,0.8466651051657711
1988-02-01,0.4844424841284661
1988-03-01,0.401993300076863
1988-04-01,0.31214698588528744
1988-05-01,0.5143537361982342
1988-06-01,0.5900798218055971
1988-07-01,0.5121826614260647
1988-08-01,0.46469753914735606
1988-09-01,0.46718833807647325
1988-10-01,0.4455103899542054
1988-11-01,0.732490973812858
1988-12-01,0.7654012056135515
1989-01-01,0.9719926111035412
1989-02-01,0.9063729078569186
1989-03-01,0.6351923026174963
1989-04-01,0.39544870573245405
1989-05-01,0.48098821661220603
1989-06-01,0.5235143088767877
1989-07-01,0.48002706377918114
1989-08-01,0.46325460157542364
1989-09-01,0.4991648191674702
1989-10-01,0.48542466325144856
1989-11-01,0.41836283159832754
1989-12-01,0.23638743103124846
1990-01-01,0.4334829807959063
1990-02-01,0.5968714909609331
1990-03-01,0.5401503327509345
1990-04-01,0.3923744400619691
1990-05-01,0.4528021030236204
1990-06-01,0.46235927564676677
1990-07-01,0.39342295090404333
1990-08-01,0.4301218662602042
1990-09-01,0.43467388453933326
1990-10-01,0.3336001017580908
1990-11-01,0.36942853334573095
1990-12-01,0.408276886410874
1991-01-01,0.5137600046194059
1991-02-01,0.34710833564153887
1991-03-01,0.5338575675364436
1991-04-01,0.5133733898165188
1991-05-01,0.8375611432086465
1991-06-01,0.8026871594857905
1991-07-01,0.869955254350245
1991-08-01,0.8896554456168931
1991-09-01,0.800351498356426
1991-10-01,0.4813421547354549
1991-11-01,0.46854592000297623
1991-12-01,0.5656684103102368
1992-01-01,0.5011164090052711
1992-02-01,0.29423612264998006
1992-03-01,0.17172837490924464
1992-04-01,0.028848324800187248
1992-05-01,0.19704258016459433
1992-06-01,0.24885034199213987
1992-07-01,0.32637562112244156
1992-08-01,0.380674708847437
1992-09-01,0.39171936872436397
1992-10-01,0.2845420006464478
1992-11-01,0.19997832116895098
1992-12-01,0.3437017533161546
1993-01-01,0.5203215486162907
1993-02-01,0.27984994738641444
1993-03-01,0.2647870784189494
1993-04-01,0.350282827109368
1993-05-01,0.3739664191293995
1993-06-01,0.34393197095725464
1993-07-01,0.33708607829956044
1993-08-01,0.5363671966069821
1993-09-01,0.5092173521165184
1993-10-01,0.3432278778788285
1993-11-01,0.30501163687550376
1993-12-01,0.3423202143794163
1994-01-01,0.3670643892102015
1994-02-01,0.32876152620533716
1994-03-01,0.2986692645266378
1994-04-01,0.42396260217979653
1994-05-01,0.5019636967075364
1994-06-01,0.4242318151322099
1994-07-01,0.5117818674467024
1994-08-01,0.4237953014688555
1994-09-01,0.43550721619655947
1994-10-01,0.4504265857539457
1994-11-01,0.7355219794050197
1994-12-01,0.7291081054766516
1995-01-01,0.7295991878652435
1995-02-01,0.1520958889855691
1995-03-01,0.22363329588271808
1995-04-01,0.45251690336817507
1995-05-01,0.6220374605060675
1995-06-01,0.5490993324887674
1995-07-01,0.4601068845214892
1995-08-01,0.41881427297282836
1995-09-01,0.42524722574379265
1995-10-01,0.3220585831054139
1995-11-01,0.3746561370183267
1995-12-01,0.37895967018496807
1996-01-01,0.408958730861315
1996-02-01,0.23226306574666447
1996-03-01,0.28683174629111935
1996-04-01,0.34112927381362956
1996-05-01,0.37598170684279697
1996-06-01,0.4195516167857979
1996-07-01,0.4107708147393973
1996-08-01,0.42678950493180723
1996-09-01,0.4222040587269557
1996-10-01,0.48067763449855583
1996-11-01,0.6613310760724458
1996-12-01,0.5650570901991199
1997-01-01,0.5377932052721267
1997-02-01,0.45733244999049194
1997-03-01,0.40821683324851366
1997-04-01,0.4041797114507172
1997-05-01,0.3489254328205591
1997-06-01,0.36725871678990063
1997-07-01,0.3870873381116217
1997-08-01,0.29904450655690157
1997-09-01,0.20412332890374338
1997-10-01,0.1058167056216141
1997-11-01,0.0
1997-12-01,0.0
1998-01-01,0.04763240999645598
1998-02-01,0.05840542738797484
1998-03-01,0.17948478200632725
1998-04-01,0.37384575709460055
1998-05-01,0.44004691432144544
1998-06-01,0.40622216098653674
