time,"fraction below threshold ""mn_75kmS"""
1980-01-01,0.21967897333480776
1980-02-01,0.22169120445796034
1980-03-01,0.0
1980-04-01,0.1270992942240905
1980-05-01,0.2839499741760079
1980-06-01,0.255576867868761
1980-07-01,0.02930765037828172
1980-08-01,0.13906651262571113
1980-09-01,0.12123774862100224
1980-10-01,0.11505852203754803
1980-11-01,0.30427255478934256
1980-12-01,0.025942271473326242
1981-01-01,0.0
1981-02-01,0.0
1981-03-01,0.03313068063634595
1981-04-01,0.4688782449929039
1981-05-01,0.3793482402369148
1981-06-01,0.36729329750916956
1981-07-01,0.4683167424649508
1981-08-01,0.07795557076799658
1981-09-01,0.4727926032269849
1981-10-01,0.2802380646541067
1981-11-01,0.16356577661247299
1981-12-01,0.009529706316424979
1982-01-01,0.9407806182478791
1982-02-01,0.7831400424376578
1982-03-01,0.3900550905195693
1982-04-01,0.3004892488838907
1982-05-01,0.7079383139101583
1982-06-01,0.7127358299180055
1982-07-01,0.3055559008213824
1982-08-01,0.2694869737937768
1982-09-01,0.10945556082680635
1982-10-01,0.08440035780671275
1982-11-01,0.05290635809699843
1982-12-01,0.04600235345299824
1983-01-01,0.16455474888643812
1983-02-01,0.186680691130538
1983-03-01,0.0
1983-04-01,0.13971068367238076
1983-05-01,0.06738613517383658
1983-06-01,0.43018732488477185
1983-07-01,0.11643766802255352
1983-08-01,0.007526669480073237
1983-09-01,0.0
1983-10-01,0.0
1983-11-01,0.0
1983-12-01,0.10085631919076055
1984-01-01,0.2915972004558202
1984-02-01,0.4633423167888436
1984-03-01,0.13669621726874384
1984-04-01,0.540058441026017
1984-05-01,0.281458350909398
1984-06-01,0.9401442734415091
1984-07-01,0.17784543964399466
1984-08-01,0.023562036408151927
1984-09-01,0.050164272351549036
1984-10-01,0.20447403782766885
1984-11-01,0.7004717581555505
1984-12-01,0.27529049917444093
1985-01-01,0.5965669718585374
1985-02-01,0.9091841658785852
1985-03-01,0.9674204559779988
1985-04-01,0.8056564793838743
1985-05-01,0.5388875381168056
1985-06-01,0.619184475678264
1985-07-01,0.42904967797369464
1985-08-01,0.11241069071160864
1985-09-01,0.06209727394670309
1985-10-01,0.37164246483768537
1985-11-01,1.0
1985-12-01,0.770716058877635
1986-01-01,0.5888196785396024
1986-02-01,0.40752507592886467
1986-03-01,0.02754828800066592
1986-04-01,0.34491638760500376
1986-05-01,0.4529800621993467
1986-06-01,0.4600459544083345
1986-07-01,0.4687174638591738
1986-08-01,0.3571704138572108
1986-09-01,0.15121771720159774
1986-10-01,0.23735865763364353
1986-11-01,0.4250086262149942
1986-12-01,0.0021568867227299763
1987-01-01,0.2787304472563491
1987-02-01,0.3944774482627602
1987-03-01,0.3511851384651837
1987-04-01,0.40523027975643505
1987-05-01,0.20336747722877443
1987-06-01,0.6812864940132709
1987-07-01,0.17223734806467283
1987-08-01,0.10474400683567933
1987-09-01,0.11739682923630033
1987-10-01,0.034137695357905284
1987-11-01,0.27026536928886535
1987-12-01,0.24110350203194594
1988-01-01,0.915919325379718
1988-02-01,0.8834539943936689
1988-03-01,0.6206666416716528
1988-04-01,0.6042644464357143
1988-05-01,0.25971690729204927
1988-06-01,0.5623106380734127
1988-07-01,0.5439887973475823
1988-08-01,0.2203042281662889
1988-09-01,0.5824638494827196
1988-10-01,0.6666014687838772
1988-11-01,0.9087803680207678
1988-12-01,0.6914634456258918
1989-01-01,1.0
1989-02-01,1.0
1989-03-01,0.8790573900274546
1989-04-01,0.3029964527107133
1989-05-01,0.20112190504081395
1989-06-01,0.692606930940471
1989-07-01,0.4488907241664998
1989-08-01,0.26070427296922266
1989-09-01,0.1678889392250548
1989-10-01,0.21447060610131846
1989-11-01,0.300973080015427
1989-12-01,0.013821104349764425
1990-01-01,0.5920329808228826
1990-02-01,0.9831523303859008
1990-03-01,0.9764435976906372
1990-04-01,0.48164032073802604
1990-05-01,0.4803473814856888
1990-06-01,0.35691821002371343
1990-07-01,0.09474239513513687
1990-08-01,0.01274927904574364
1990-09-01,0.014041507784949751
1990-10-01,0.33070025267994513
1990-11-01,0.6139023623306366
1990-12-01,0.6220350089716925
1991-01-01,0.9842877775809874
1991-02-01,0.9775594406861949
1991-03-01,0.7688827892813781
1991-04-01,0.9328789571112638
1991-05-01,0.9803575465912127
1991-06-01,1.0
1991-07-01,0.5756283012175095
1991-08-01,0.06763485147373731
1991-09-01,0.15225573917467783
1991-10-01,0.1348076455181756
1991-11-01,0.7888409692731965
1991-12-01,0.6695082897635511
1992-01-01,0.6548218536270706
1992-02-01,0.08426747281498849
1992-03-01,0.0
1992-04-01,0.0
1992-05-01,0.0
1992-06-01,0.22990787285111383
1992-07-01,0.02889360747031592
1992-08-01,0.08591011727539662
1992-09-01,0.09168171076875342
1992-10-01,0.007409419523878777
1992-11-01,0.12785774277916676
1992-12-01,0.08820014587487646
1993-01-01,0.5943643704821854
1993-02-01,0.42969857658868227
1993-03-01,0.05530862392942475
1993-04-01,0.07072113730635736
1993-05-01,0.0
1993-06-01,0.16978839521167985
1993-07-01,0.32082225823475513
1993-08-01,0.03741089412231237
1993-09-01,0.20155911011202424
1993-10-01,0.08454896417528505
1993-11-01,0.33922936126275566
1993-12-01,0.19969122558773
1994-01-01,0.0852865118044393
1994-02-01,0.5460754302011133
1994-03-01,0.04023912496637961
1994-04-01,0.31271685198059324
1994-05-01,0.23094703410791706
1994-06-01,0.5062758555907272
1994-07-01,0.49692204483254304
1994-08-01,0.10150098755989155
1994-09-01,0.01078364127152209
1994-10-01,0.23880621299681215
1994-11-01,0.9543427992393267
1994-12-01,0.6186106183249112
1995-01-01,0.7758299695956918
1995-02-01,0.29964185830426515
1995-03-01,0.02116733815904542
1995-04-01,0.2823582611591134
1995-05-01,0.09618449740787159
1995-06-01,0.7367595923115914
1995-07-01,0.027033961476861136
1995-08-01,0.02854455871582765
1995-09-01,0.00976504269438551
1995-10-01,0.06805998155188846
1995-11-01,0.4478124267053384
1995-12-01,0.0021718570304227
1996-01-01,0.02169269347273004
1996-02-01,0.0
1996-03-01,0.028664568711076092
1996-04-01,0.11379326951859677
1996-05-01,0.1487738290641077
1996-06-01,0.8572602731636669
1996-07-01,0.46200731825760294
1996-08-01,0.27496879750165854
1996-09-01,0.1906830830640605
1996-10-01,0.27882432901378057
1996-11-01,0.7092293934994015
1996-12-01,0.17331762154977062
1997-01-01,0.30092693999391745
1997-02-01,0.6101241377271103
1997-03-01,0.6274590031889892
1997-04-01,0.3774590155975486
1997-05-01,0.0
1997-06-01,0.25029574766333174
1997-07-01,0.17046113472957386
1997-08-01,0.0
1997-09-01,0.0
1997-10-01,0.013804177928171225
1997-11-01,0.0
1997-12-01,0.0
1998-01-01,0.0
1998-02-01,0.06472953710011181
1998-03-01,0.0
1998-04-01,0.3057936457896829
1998-05-01,0.004302916528103261
1998-06-01,0.17314429141446364
1998-07-01,0.19641431907300202
1998-08-01,0.10093761979626252
1998-09-01,0.1185680516372207
1998-10-01,0.15353960027415967
1998-11-01,0.6537709921423335
1998-12-01,0.5830965420700842
1999-01-01,0.9787926809945329
1999-02-01,1.0
1999-03-01,0.9966273812286899
1999-04-01,0.9764084872738243
1999-05-01,0.9842667174847981
1999-06-01,1.0
1999-07-01,0.5256811701719127
1999-08-01,0.03363948076375594
1999-09-01,0.18485253238906357
1999-10-01,0.3209159576624996
1999-11-01,0.6464443210118768
1999-12-01,0.5169495677683803
2000-01-01,0.9842863831375962
2000-02-01,0.78608531448865
2000-03-01,0.7214456330870227
2000-04-01,0.35908224017765594
2000-05-01,0.15238090593170012
2000-06-01,0.5820688239097269
2000-07-01,0.31636621354935823
2000-08-01,0.21059951895626725
2000-09-01,0.08244380720411697
2000-10-01,0.23597349327139128
2000-11-01,0.9519695916848763
2000-12-01,0.3335207201983183
