time,"fraction below threshold ""mn_75kmS"""
2007-05-01,0.24391429365259854
2007-06-01,0.6511593795225906
2007-07-01,0.04029911149517699
2007-08-01,0.03805851352250508
2007-09-01,0.12120529312287473
2007-10-01,0.6608406336119261
2007-11-01,0.9957240054880704
2007-12-01,0.7161081865615144
2008-01-01,1.0
2008-02-01,1.0
2008-03-01,1.0
2008-04-01,1.0
2008-05-01,0.6432069282813839
2008-06-01,1.0
2008-07-01,0.6264480611933129
2008-08-01,0.270325531866082
2008-09-01,0.21664531125153275
2008-10-01,0.5490011456869166
2008-11-01,1.0
2008-12-01,0.2840816526890634
2009-01-01,0.9907349370109304
2009-02-01,1.0
2009-03-01,1.0
2009-04-01,1.0
2009-05-01,0.4296026953012797
2009-06-01,0.5466396847958633
2009-07-01,0.43755327064129285
2009-08-01,0.21186650026245413
2009-09-01,0.020315114933970067
2009-10-01,0.388914096349572
2009-11-01,1.0
2009-12-01,0.49943924731336725
2010-01-01,0.5352449517224073
2010-02-01,0.16400166694799542
2010-03-01,0.9146786415808966
2010-04-01,0.9135371979261663
2010-05-01,0.31562836951227863
2010-06-01,1.0
2010-07-01,0.6073984831654721
2010-08-01,0.6126665869142303
2010-09-01,0.26412046240506964
2010-10-01,0.10752660968333155
2010-11-01,1.0
2010-12-01,0.0884788378808496
2011-01-01,0.5885760401834625
2011-02-01,0.7866288591656773
2011-03-01,1.0
2011-04-01,1.0
2011-05-01,0.04391793614486069
2011-06-01,0.8334423600548757
2011-07-01,0.18227736407177178
2011-08-01,0.217595361535404
2011-09-01,0.1166252226143658
2011-10-01,0.007505749588938384
2011-11-01,1.0
2011-12-01,0.5208982419639
2012-01-01,0.9595093690409076
2012-02-01,1.0
2012-03-01,1.0
2012-04-01,1.0
2012-05-01,0.017951585461284267
2012-06-01,0.9716600520321678
2012-07-01,0.15704879062283525
2012-08-01,0.20745256102954948
2012-09-01,0.13396613771712412
2012-10-01,0.546254517706724
2012-11-01,0.9976822934117294
2012-12-01,0.018232959174450118
2013-01-01,0.5873705366343245
2013-02-01,0.8815196333665732
2013-03-01,1.0
2013-04-01,1.0
2013-05-01,0.029666104372702888
2013-06-01,0.35726183466957845
2013-07-01,0.23074165988383913
2013-08-01,0.26360390480099233
2013-09-01,0.003453439554254719
2013-10-01,0.033914979447318
2013-11-01,1.0
2013-12-01,0.4995659838676491
2014-01-01,0.7918859006663802
2014-02-01,0.8468733638749548
2014-03-01,0.9469665008187902
2014-04-01,0.39771900513553765
2014-05-01,0.0
2014-06-01,0.421262621809474
2014-07-01,0.13914596777270932
2014-08-01,0.20289428561961978
2014-09-01,0.033777110250908265
2014-10-01,0.0
2014-11-01,0.22287439604928208
2014-12-01,0.0
2015-01-01,0.0032930560352797023
2015-02-01,0.0
2015-03-01,0.02248415991922532
2015-04-01,0.0021421382582685294
2015-05-01,0.027021268216536967
2015-06-01,0.5436106002837725
2015-07-01,0.1568978848932246
2015-08-01,0.1664738687447223
2015-09-01,0.004612229818318742
2015-10-01,0.01374357862762363
2015-11-01,0.4052285247060276
2015-12-01,0.0
2016-01-01,0.03908145580861389
2016-02-01,0.002189286787108975
2016-03-01,0.4200584212858953
2016-04-01,0.0
2016-05-01,0.0010772610314371154
2016-06-01,0.2297119223677265
2016-07-01,0.10843098763479102
2016-08-01,0.2573217722691406
2016-09-01,0.05368818445637335
2016-10-01,0.09426557891318876
2016-11-01,0.22497441650548392
2016-12-01,0.006573601488220968
2017-01-01,0.2829184035360092
2017-02-01,0.35339617363276726
2017-03-01,0.9872969611578051
2017-04-01,0.595684383699389
2017-05-01,0.0022809210209606837
2017-06-01,0.3955245644269312
2017-07-01,0.2439859699453765
2017-08-01,0.253654786764758
2017-09-01,0.16253514583460657
2017-10-01,0.18331592642701483
2017-11-01,0.979710624160029
2017-12-01,0.016452719363997097
2018-01-01,0.04764222581444608
2018-02-01,0.32033814656414233
2018-03-01,1.0
2018-04-01,0.8467988940977191
2018-05-01,0.012629418840703354
2018-06-01,0.21896339600160242
2018-07-01,0.23891673413560902
2018-08-01,0.17614195786656936
2018-09-01,0.06392393990612213
2018-10-01,0.13939873906245345
2018-11-01,0.6405386359387797
2018-12-01,0.0
2019-01-01,0.029277999262421004
2019-02-01,0.30060586603590905
2019-03-01,0.9814968049510239
2019-04-01,0.2603468064178826
2019-05-01,0.017234110658945083
2019-06-01,0.698263055540271
2019-07-01,0.08201436070840086
2019-08-01,0.08966995696619316
2019-09-01,0.0
2019-10-01,0.12040603421270252
2019-11-01,1.0
2019-12-01,0.11589425703002262
2020-01-01,0.29300681356341157
2020-02-01,0.5981327664385924
2020-03-01,1.0
2020-04-01,0.7939598867886059
2020-05-01,0.0
2020-06-01,0.3239821617221311
2020-07-01,0.26875386819868546
2020-08-01,0.23212321137941444
2020-09-01,0.22071202657687702
2020-10-01,0.027244840280775225
2020-11-01,0.9217594171253878
2020-12-01,0.07638903249556087
2021-01-01,0.2897769931535787
2021-02-01,0.6897166866452377
2021-03-01,1.0
2021-04-01,0.9703219003636938
2021-05-01,0.08035346800130845
2021-06-01,0.4087533749638804
2021-07-01,0.28788826114802785
2021-08-01,0.27884029315675646
2021-09-01,0.12924624821825936
2021-10-01,0.13939884877922773
2021-11-01,0.9851907569612173
2021-12-01,0.0043417481556998795
2022-01-01,0.5719992144409436
2022-02-01,0.7364313936729684
2022-03-01,1.0
2022-04-01,0.9907291736469171
2022-05-01,0.14992806434994316
2022-06-01,0.9842570378562837
2022-07-01,0.21871211631959478
2022-08-01,0.2036411044831809
2022-09-01,0.17889032614543282
2022-10-01,0.26709116284296436
2022-11-01,1.0
2022-12-01,0.29209369465287477
2023-01-01,0.40767837428263465
2023-02-01,0.5943937514054203
2023-03-01,1.0
2023-04-01,1.0
2023-05-01,0.03020914493930376
2023-06-01,0.7915093414309926
2023-07-01,0.26302412128736846
2023-08-01,0.15789898592761947
2023-09-01,0.07815431565420107
2023-10-01,0.0137997473891684
2023-11-01,0.6701819108249576
2023-12-01,0.0
2024-01-01,0.013043119632814662
2024-02-01,0.0
2024-03-01,0.29204667342416635
2024-04-01,0.21167607757366294
2024-05-01,0.022576218967602472
2024-06-01,0.7313926148226141
2024-07-01,0.36666119770143535
2024-08-01,0.13459109680565623
2024-09-01,0.08429308222196369
2024-10-01,0.23627928198251047
2024-11-01,0.8700130025539762
2024-12-01,0.00216870934213773
2025-01-01,0.1765621572618763
2025-02-01,0.6319823671058719
2025-03-01,1.0
2025-04-01,0.38028556561432353
2025-05-01,0.050656244387544715
2025-06-01,0.352924631339665
2025-07-01,0.43182902777665283
2025-08-01,0.15515270515102664
2025-09-01,0.08562095554021963
2025-10-01,0.07922493986890335
2025-11-01,0.7942480711748845
2025-12-01,0.0
2026-01-01,0.0575906406423151
2026-02-01,0.046854311264455224
2026-03-01,0.6016346216854946
2026-04-01,0.20721449163034128
2026-05-01,0.0
