year,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
2016,2016,1.8626666666666667,0.0,1.8626666666666667,1.8626666666666667,DO (ml/L),Spring Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,2.0
2017,2017,nan,nan,nan,nan,DO (ml/L),Spring Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,2.0
2018,2018,2.084833333333333,0.27016666666666667,1.8146666666666664,2.3549999999999995,DO (ml/L),Spring Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,2.0
2019,2019,2.177888888888889,0.0,2.177888888888889,2.177888888888889,DO (ml/L),Spring Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,2.0
2020,2020,nan,nan,nan,nan,DO (ml/L),Spring Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,2.0
2021,2021,2.071,0.0,2.071,2.071,DO (ml/L),Spring Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,2.0
2022,2022,2.3393,0.0,2.3393,2.3393,DO (ml/L),Spring Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,2.0
2023,2023,1.6505,nan,nan,nan,DO (ml/L),Spring Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,2.0
2024,2024,2.2564,nan,nan,nan,DO (ml/L),Spring Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,2.0
2025,2025,0.951,nan,nan,nan,DO (ml/L),Spring Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,2.0
1950,1950,2.9444000000000004,0.0,2.9444000000000004,2.9444000000000004,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1951,1951,2.360709090909091,0.33889090909090935,2.0218181818181815,2.6996,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1952,1952,2.4596666666666667,0.4104959060561857,2.049170760610481,2.8701625727228524,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1953,1953,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1954,1954,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1955,1955,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1956,1956,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1957,1957,3.038333333333333,0.5916666666666666,2.4466666666666663,3.63,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1958,1958,2.6440833333333336,0.23484322489221995,2.4092401084411135,2.8789265582255537,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1959,1959,2.951708333333333,0.2250504650196384,2.7266578683136946,3.1767587983529713,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1960,1960,1.800892857142857,0.21839285714285706,1.5825,2.019285714285714,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1961,1961,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1962,1962,1.58,0.0,1.58,1.58,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1963,1963,2.7057142857142855,0.0,2.7057142857142855,2.7057142857142855,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1964,1964,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1965,1965,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1966,1966,3.3761111111111113,0.0,3.3761111111111113,3.3761111111111113,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1967,1967,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1968,1968,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1969,1969,2.5610749999999998,0.24867499999999976,2.3124000000000002,2.8097499999999993,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1970,1970,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1971,1971,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1972,1972,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1973,1973,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1974,1974,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1975,1975,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1976,1976,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1977,1977,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1978,1978,2.315,0.0,2.315,2.315,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1979,1979,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1980,1980,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1981,1981,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1982,1982,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1983,1983,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1984,1984,3.09,0.0314245127249412,3.058575487275059,3.121424512724941,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1985,1985,2.2616,0.0,2.2616,2.2616,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1986,1986,1.5350000000000001,0.0,1.5350000000000001,1.5350000000000001,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1987,1987,3.205,0.0,3.205,3.205,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1988,1988,2.51,0.0,2.51,2.51,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1989,1989,1.9851999999999999,0.34520000000000006,1.6399999999999997,2.3304,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1990,1990,2.9266666666666667,0.0,2.9266666666666667,2.9266666666666667,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1991,1991,2.9183333333333334,0.02666666666666684,2.8916666666666666,2.9450000000000003,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1992,1992,2.4175,0.735,1.6825,3.1525,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1993,1993,2.1816666666666666,0.0,2.1816666666666666,2.1816666666666666,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1994,1994,2.5208333333333335,0.0,2.5208333333333335,2.5208333333333335,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1995,1995,1.4563636363636363,0.0,1.4563636363636363,1.4563636363636363,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1996,1996,2.116,0.0,2.116,2.116,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1997,1997,2.0640151515151515,0.7576515151515153,1.3063636363636362,2.8216666666666668,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1998,1998,2.9364285714285714,0.2835714285714288,2.6528571428571426,3.22,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1999,1999,2.605,0.0,2.605,2.605,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2000,2000,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2001,2001,2.4539999999999997,0.0,2.4539999999999997,2.4539999999999997,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2002,2002,2.0366666666666666,0.0,2.0366666666666666,2.0366666666666666,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2003,2003,2.0054545454545454,0.0,2.0054545454545454,2.0054545454545454,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2004,2004,1.6645454545454546,0.0,1.6645454545454546,1.6645454545454546,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2005,2005,1.4591666666666667,0.0,1.4591666666666667,1.4591666666666667,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2006,2006,1.94,0.0,1.94,1.94,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2007,2007,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2008,2008,2.64,0.0,2.64,2.64,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2009,2009,2.201111111111111,0.2834444444444444,1.9176666666666666,2.4845555555555556,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2010,2010,2.2752222222222223,0.25077777777777777,2.0244444444444447,2.526,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2011,2011,2.098,0.0,2.098,2.098,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2012,2012,1.746,0.0,1.746,1.746,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2013,2013,1.5678999999999998,0.0,1.5678999999999998,1.5678999999999998,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2014,2014,1.9428999999999998,0.0,1.9428999999999998,1.9428999999999998,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2015,2015,2.2289000000000003,0.0,2.2289000000000003,2.2289000000000003,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2016,2016,2.1703636363636365,0.0,2.1703636363636365,2.1703636363636365,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2017,2017,1.9061,0.0,1.9061,1.9061,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2018,2018,nan,nan,nan,nan,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2019,2019,2.1802727272727274,0.0,2.1802727272727274,2.1802727272727274,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2020,2020,2.578444444444444,0.0,2.578444444444444,2.578444444444444,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2021,2021,2.063,0.0,2.063,2.063,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2022,2022,2.0426,0.0,2.0426,2.0426,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2023,2023,2.4913,0.0,2.4913,2.4913,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2024,2024,2.3004,0.0,2.3004,2.3004,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
2025,2025,2.1495,0.0,2.1495,2.1495,DO (ml/L),Summer Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,3.0
1950,1950,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1951,1951,2.3101333333333334,0.09653333333333336,2.2136,2.4066666666666667,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1952,1952,2.3032000000000004,0.08679999999999999,2.2164,2.3900000000000006,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1953,1953,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1954,1954,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1955,1955,2.2157999999999998,0.05579999999999985,2.16,2.2715999999999994,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1956,1956,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1957,1957,2.936153846153846,0.0,2.936153846153846,2.936153846153846,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1958,1958,2.6314660287081337,0.04319399411809544,2.5882720345900383,2.674660022826229,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1959,1959,3.1232777777777776,0.3997886092659038,2.7234891685118736,3.5230663870436816,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1960,1960,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1961,1961,1.67,0.0,1.67,1.67,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1962,1962,2.2741176470588234,0.0,2.2741176470588234,2.2741176470588234,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1963,1963,2.723,0.0,2.723,2.723,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1964,1964,2.949090909090909,0.0,2.949090909090909,2.949090909090909,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1965,1965,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1966,1966,2.835571428571429,0.01842857142857146,2.8171428571428576,2.854,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1967,1967,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1968,1968,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1969,1969,3.2884,0.17159999999999997,3.1168000000000005,3.46,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1970,1970,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1971,1971,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1972,1972,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1973,1973,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1974,1974,3.23,0.0,3.23,3.23,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1975,1975,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1976,1976,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1977,1977,3.6607142857142856,0.0,3.6607142857142856,3.6607142857142856,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1978,1978,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1979,1979,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1980,1980,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1981,1981,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1982,1982,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1983,1983,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1984,1984,3.2375,0.18362665928453856,3.0538733407154615,3.421126659284538,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1985,1985,2.96,0.0,2.96,2.96,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1986,1986,2.6716,0.0,2.6716,2.6716,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1987,1987,2.8892,0.0,2.8892,2.8892,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1988,1988,3.1950000000000003,0.0,3.1950000000000003,3.1950000000000003,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1989,1989,3.1633333333333336,0.0,3.1633333333333336,3.1633333333333336,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1990,1990,3.2633333333333336,0.0,3.2633333333333336,3.2633333333333336,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1991,1991,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1992,1992,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1993,1993,3.05,0.0,3.05,3.05,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1994,1994,2.8674999999999997,0.0,2.8674999999999997,2.8674999999999997,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1995,1995,2.444,0.0,2.444,2.444,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1996,1996,2.4490000000000003,0.0,2.4490000000000003,2.4490000000000003,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1997,1997,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1998,1998,nan,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
1999,1999,3.035,0.0,3.035,3.035,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
2000,2000,1.8718181818181818,0.0,1.8718181818181818,1.8718181818181818,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
2001,2001,1.89,0.0,1.89,1.89,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
2002,2002,1.9427272727272726,0.0,1.9427272727272726,1.9427272727272726,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
2003,2003,2.337272727272727,0.0,2.337272727272727,2.337272727272727,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
2004,2004,3.423636363636364,0.0,3.423636363636364,3.423636363636364,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
2005,2005,0.75,0.0,0.75,0.75,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
2006,2006,2.295,0.0,2.295,2.295,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
2007,2007,2.582727272727273,0.0,2.582727272727273,2.582727272727273,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
2008,2008,1.9544444444444444,0.0,1.9544444444444444,1.9544444444444444,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
2009,2009,2.768,nan,nan,nan,DO (ml/L),Fall Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,4.0
