1967,1,3249632.916108849,1022.638488769531,22.36986301369863,28.12602739726028,221.9,30.6
1967,2,5715432.338207223,1027.139282226562,19.51655629139071,30.38907284768196,219,32.90000000000001
1967,3,4073056.672727745,1026.089721679688,15.92290748898677,32.65859030837014,215.4,35.2
1967,4,5526394.23525702,1032.068725585938,17.54637436762222,31.56323777403042,217,34.1
1967,5,6104722.046140178,1025.92529296875,18.9566563467493,30.87925696594426,218.5,33.40000000000001
1967,6,3520460.30672121,1024.77294921875,19.76214833759587,32.82608695652173,219.3,35.3
1967,7,5331414.686065199,1029.738647460938,16.67012089810023,32.80138169257345,216.2,35.3
1967,8,3792036.382952851,1022.445678710938,15.92216981132077,32.14386792452831,215.4,34.6
1967,9,292682.3052977407,1019.70751953125,10.38775510204081,30.28571428571429,209.9,32.8
1967,10,1607840.852782756,1021.868774414062,24.88108108108106,30.24324324324325,224.4,32.7
1967,11,3978032.838487653,1025.402221679688,12.23502304147467,32.08294930875587,211.7,34.6
1967,12,3203237.801369969,1024.445678710938,24.82670454545457,31.52840909090908,224.3,34
1968,1,916508.5607996793,1021.417358398438,29.19819819819822,30.4864864864865,228.7,33
1968,2,0,1018.67578125,33.75,27,233.2,29.5
1968,3,3761015.193158299,1022.791198730469,19.13283208020046,26.79448621553883,218.6,29.3
1968,4,6304588.14731859,1030.083251953125,18.489552238806,31.52835820895519,218,34
1968,5,1921412.32299599,1022.233154296875,26.99543378995431,30.66666666666666,226.5,33.2
1968,6,5788874.504504018,1025.055786132812,17.89396411092982,30.37357259380097,217.4,32.90000000000001
1968,7,5139879.584992703,1023.770629882812,17.32315978456015,32.33393177737881,216.8,34.8
1968,8,4628841.628889849,1024.72607421875,15.43675889328062,32.91501976284587,214.9,35.40000000000001
1968,9,2173201.276152664,1022.379821777344,20.03515625,34.8359375,219.5,37.3
1968,10,439146.8872994091,1020.691589355469,27.13333333333334,30.21666666666667,226.6,32.7
1968,11,2334578.766915493,1023.109741210938,25.17647058823523,27.7215686274509,224.7,30.2
1968,12,572100.9040588302,1021.043029785156,30.41428571428569,26.98571428571428,229.9,29.5
1969,1,10748.9179026616,1016.683654785156,33.6,27.2,233.1,29.7
1969,2,2486946.225758977,1024.128173828125,10.92250922509225,28.06273062730626,210.4,30.6
1969,3,5293593.539415549,1024.06884765625,19.55456171735244,29.08765652951702,219.1,31.6
1969,4,5527428.152990051,1026.382080078125,16.9006968641115,28.11846689895472,216.4,30.6
1969,5,2700375.031253388,1021.737060546875,19.99999999999997,28.0733333333333,219.5,30.6
1969,6,2621887.369690952,1021.849609375,18.77666666666668,31.79333333333331,218.3,34.3
1969,7,5866939.633974204,1029.608154296875,16.72698412698409,31.99047619047638,216.2,34.5
1969,8,4729406.958567903,1027.783081054688,15.12355212355214,33.07915057915049,214.6,35.6
1969,9,2538857.140329989,1022.84130859375,12.18596491228071,31.59649122807021,211.7,34.1
1969,10,63200.37928881144,1020.121032714844,26,29.5,225.5,32
1969,11,1395826.525815218,1021.295776367188,22.5654761904762,30.47023809523809,222.1,33
1969,12,773020.0150501122,1020.907287597656,28.43010752688173,26.13978494623657,227.9,28.6
1970,1,162999.8248870487,1020.921325683594,32.81481481481481,26.51851851851852,232.3,29
1970,2,0,1019.009704589844,34,27,233.5,29.5
1970,3,5488205.540928327,1024.416870117188,19.16123499142367,30.18181818181816,218.7,32.7
1970,4,7113914.205964897,1030.644897460938,17.53773584905661,30.58490566037733,217,33.1
1970,5,6503508.757817997,1027.1767578125,18.38709677419359,30.5000000000001,217.9,33
1970,6,5835358.670940661,1024.633544921875,16.93214862681742,30.92730210016157,216.4,33.40000000000001
1970,7,5597033.954804286,1027.301513671875,15.77038269550755,32.07986688851929,215.3,34.6
1970,8,4804603.579319775,1025.1083984375,15.26857142857143,32.99809523809518,214.8,35.5
1970,9,2527458.807457717,1022.599060058594,18.99324324324324,34.30067567567569,218.5,36.8
1970,10,780372.5728879934,1021.344909667969,5.131313131313131,32.94949494949493,204.6,35.40000000000001
1970,11,3423023.280208047,1020.719604492188,17.77979274611404,27.41450777202065,217.3,29.9
1970,12,5537382.603807937,1027.596435546875,15.82675814751283,29.73413379073754,215.3,32.2
1971,1,3637510.394363595,1026.058715820312,26.11479591836731,30.19132653061226,225.6,32.7
1971,2,4938616.898544471,1027.087524414062,23.36750483558992,28.56286266924564,222.9,31.1
1971,3,5023161.869502634,1024.068359375,19.37164750957856,27.59961685823757,218.9,30.1
1971,4,6417044.828206727,1026.208984375,17.72850678733026,29.04977375565602,217.2,31.5
1971,5,6815527.57013618,1026.4716796875,18.53802816901413,30.01549295774658,218,32.5
1971,6,5752267.31190654,1023.593811035156,17.53223140495872,29.85289256198345,217,32.40000000000001
1971,7,5251869.276239088,1023.989135742188,16.92442882249562,32.25131810193324,216.4,34.8
1971,8,2893071.233537351,1025.229248046875,11.02752293577981,32.89908256880735,210.5,35.40000000000001
1971,9,3690060.295955161,1024.130126953125,13.363196125908,33.8014527845036,212.9,36.3
1971,10,4975633.145311326,1025.025268554688,17.87615526802221,32.48798521256931,217.4,35
1971,11,5608932.164650787,1025.85595703125,19.03918228279383,29.43270868824532,218.5,31.9
1971,12,6131018.30489681,1028.891845703125,17.63790446841294,31.11556240369802,217.1,33.6
1972,1,3903389.40412003,1025.849731445312,23.67132867132862,32.29370629370632,223.2,34.8
1972,2,628862.6056434015,1020.715087890625,30.67901234567905,26.70370370370371,230.2,29.2
1972,3,1654758.658987978,1022.860778808594,29.27419354838709,28.03225806451614,228.8,30.5
