time,"fraction below threshold ""mn_75kmM"""
1982-01-01,0.4774139310919249
1982-02-01,0.5312717827699757
1982-03-01,0.4932997859027877
1982-04-01,0.44021295461088544
1982-05-01,0.40890521916387057
1982-06-01,0.7337976500841056
1982-07-01,0.5224379322699505
1982-08-01,0.4995895094802625
1982-09-01,0.3929523668700734
1982-10-01,0.33474777882045526
1982-11-01,0.28735091400135154
1982-12-01,0.3978058450760706
1983-01-01,0.03631594278165124
1983-02-01,0.0
1983-03-01,0.05175269201485607
1983-04-01,0.38771930097665375
1983-05-01,0.4354787291954079
1983-06-01,0.41074807937701924
1983-07-01,0.3894551813380202
1983-08-01,0.297929802409494
1983-09-01,0.2346558645728809
1983-10-01,0.05702041250532049
1983-11-01,0.1349675450929424
1983-12-01,0.3559053544656957
1984-01-01,0.2505635903385016
1984-02-01,0.28202277798332537
1984-03-01,0.28202277798332537
1984-04-01,0.3821444424685145
1984-05-01,0.38231277798386215
1984-06-01,0.3507921845081302
1984-07-01,0.31365150766809063
1984-08-01,0.2820844843166168
1984-09-01,0.17159930133085527
1984-10-01,0.3822666486105035
1984-11-01,0.5477167782014539
1984-12-01,0.6905706842616407
1985-01-01,0.6315993922240469
1985-02-01,0.7821968057362214
1985-03-01,0.7940070711381354
1985-04-01,0.4985559277705388
1985-05-01,0.5526334833129022
1985-06-01,0.6251963501510298
1985-07-01,0.38756373104334957
1985-08-01,0.40872130668859
1985-09-01,0.4244896424922996
1985-10-01,0.37165811330947246
1985-11-01,0.5681646730705617
1985-12-01,0.7821541449329426
1986-01-01,0.350608874040963
1986-02-01,0.3718419244467206
1986-03-01,0.29802175965048117
1986-04-01,0.35582847301288706
1986-05-01,0.445677467038542
1986-06-01,0.46833831614027344
1986-07-01,0.45857716043616104
1986-08-01,0.5821944525868411
1986-09-01,0.7383328887411443
1986-10-01,0.4148639942994407
1986-11-01,0.361355696625711
1986-12-01,0.21913685644939496
1987-01-01,0.33996807913183136
1987-02-01,0.376893489409027
1987-03-01,0.4191012068332735
1987-04-01,0.377001023609947
1987-05-01,0.34535711880566455
1987-06-01,0.5766038224694789
1987-07-01,0.846085053220304
1987-08-01,0.6472159076016516
1987-09-01,0.467612731313133
1987-10-01,0.26089565391515174
1987-11-01,0.30307311993002906
1987-12-01,0.5355594265268103
1988-01-01,0.8579143837174942
1988-02-01,0.6537795453723725
1988-03-01,0.37191951125236866
1988-04-01,0.2925248842699979
1988-05-01,0.4668959443328957
1988-06-01,0.5796828867781212
1988-07-01,0.4247756274498918
1988-08-01,0.5333811489648623
1988-09-01,0.47773618452997907
1988-10-01,0.40336352377767526
1988-11-01,0.9018374369728923
1988-12-01,0.8255901671028887
1989-01-01,0.8525556606705758
1989-02-01,0.86362770509505
1989-03-01,0.6983791579208537
1989-04-01,0.3663148021719291
1989-05-01,0.4297714484675961
1989-06-01,0.49381483946256916
1989-07-01,0.4298478267419566
1989-08-01,0.4617574398672269
1989-09-01,0.4986773277233294
1989-10-01,0.4776086631580226
1989-11-01,0.4085225195961755
1989-12-01,0.27156690140469697
1990-01-01,0.32949682576096784
1990-02-01,0.6103166345100438
1990-03-01,0.5249955105621202
1990-04-01,0.36121761201805896
1990-05-01,0.414048638022438
1990-06-01,0.408751555589592
1990-07-01,0.3664529881176135
1990-08-01,0.39299758169277316
1990-09-01,0.3981119667033807
1990-10-01,0.32949682576096784
1990-11-01,0.3559967076918758
1990-12-01,0.40872070267378297
1991-01-01,0.3874567000208777
1991-02-01,0.32426144966141324
1991-03-01,0.5303985153191627
1991-04-01,0.45630188080523604
1991-05-01,0.7034913265382574
1991-06-01,0.7977087352476413
1991-07-01,0.8247324309597267
1991-08-01,0.9042009097890756
1991-09-01,0.8828465642802739
1991-10-01,0.41937707654954115
1991-11-01,0.5675234150315718
1991-12-01,0.6421798022076959
1992-01-01,0.45625635544668447
1992-02-01,0.3138368268356627
1992-03-01,0.05711536523834494
1992-04-01,0.07271106267371669
1992-05-01,0.1927906325743579
1992-06-01,0.3715960056374388
1992-07-01,0.3875492592699782
1992-08-01,0.3559053544656957
1992-09-01,0.39278463536953273
1992-10-01,0.3452960144804864
1992-11-01,0.29263271997664797
1992-12-01,0.3926313736356698
1993-01-01,0.44569425202808893
1993-02-01,0.3612488667742836
1993-03-01,0.3189643672285672
1993-04-01,0.3506074698570386
1993-05-01,0.3452495846047446
1993-06-01,0.34532646605755324
1993-07-01,0.29274055568329804
1993-08-01,0.5714434008950968
1993-09-01,0.6502772297278467
1993-10-01,0.3612482647661703
1993-11-01,0.38243608931241263
1993-12-01,0.43519073704243116
1994-01-01,0.3242613483233808
1994-02-01,0.44546420917610297
1994-03-01,0.33468657315724476
1994-04-01,0.45625635544668447
1994-05-01,0.5374801921082338
1994-06-01,0.414048638022438
1994-07-01,0.6043637460104753
1994-08-01,0.3929996014299934
1994-09-01,0.5059221682763811
1994-10-01,0.45654100444793844
1994-11-01,0.7660383124876393
1994-12-01,0.690482378199861
1995-01-01,0.5196681792282722
1995-02-01,0.2872892076680601
1995-03-01,0.20304271184804848
1995-04-01,0.45604299624621303
1995-05-01,0.5675234150315718
1995-06-01,0.7270301252089033
1995-07-01,0.6029649430352808
1995-08-01,0.4669718189271348
1995-09-01,0.4192386894328122
1995-10-01,0.3189643672285672
1995-11-01,0.4194700366357104
1995-12-01,0.35063952678907434
