time,"fraction below threshold ""mn_75kmM"""
1999-11-01,0.4685737601820187
1999-12-01,0.0
2000-01-01,0.3349177732681677
2000-02-01,0.5275449407047845
2000-03-01,0.5051826603783529
2000-04-01,0.5048820578743631
2000-05-01,0.4552310698894873
2000-06-01,0.6521979626885014
2000-07-01,0.31373705319938366
2000-08-01,0.2607008814514345
2000-09-01,0.13310905885163102
2000-10-01,0.21815637210344
2000-11-01,0.7823964979112644
2000-12-01,0.6704771944188562
2001-01-01,0.4978286732122251
2001-02-01,0.753804593985379
2001-03-01,0.5123026885637171
2001-04-01,0.792004149865712
2001-05-01,1.0
2001-06-01,0.5232228718410694
2001-07-01,0.6033823402293064
2001-08-01,0.27075300364554916
2001-09-01,0.41507587239074023
2001-10-01,0.5705411756222004
2001-11-01,0.8171891650084185
2001-12-01,0.6705762963973596
2002-01-01,0.6134790943871659
2002-02-01,1.0
2002-03-01,1.0
2002-04-01,1.0
2002-05-01,1.0
2002-06-01,0.49401906112645805
2002-07-01,0.20923105224230334
2002-08-01,0.6632451337128143
2002-09-01,0.42556799121258304
2002-10-01,0.5977827414199121
2002-11-01,0.5339159602486512
2002-12-01,0.0
2003-01-01,0.0
2003-02-01,0.007181612115303245
2003-03-01,0.05034044754206906
2003-04-01,0.40939727025500416
2003-05-01,0.0504094730964108
2003-06-01,0.2728408636565697
2003-07-01,0.18076001628418456
2003-08-01,0.22380691233759678
2003-09-01,0.41732641250973307
2003-10-01,0.09670071839280965
2003-11-01,0.32722633197625023
2003-12-01,0.07202333499666227
2004-01-01,0.44017687034068614
2004-02-01,0.48238478929262363
2004-03-01,0.5646506463882345
2004-04-01,0.3504419510279468
2004-05-01,0.0
2004-06-01,0.0
2004-07-01,0.0828025033868367
2004-08-01,0.2844866713630983
2004-09-01,0.021544836345909736
2004-10-01,0.029766892216419916
2004-11-01,0.6392344378934967
2004-12-01,0.19670799150523502
2005-01-01,0.14418499546321725
2005-02-01,0.13026676479088053
2005-03-01,0.0
2005-04-01,0.15919764368432013
2005-05-01,0.0
2005-06-01,0.09511092643854356
2005-07-01,0.17822616011096928
2005-08-01,0.7105634595105856
2005-09-01,0.4643930068173002
2005-10-01,0.1975672323836732
2005-11-01,0.25295514797146806
2005-12-01,0.36016400313869223
2006-01-01,0.08891244622350941
2006-02-01,0.5273116913372717
2006-03-01,0.5580060277496379
2006-04-01,0.5241767258437826
2006-05-01,0.6219649138417737
2006-06-01,0.29055657016513564
2006-07-01,0.6330919265183454
2006-08-01,0.8603707631008155
2006-09-01,0.7693520060749669
2006-10-01,0.6411641362885581
2006-11-01,0.8394443106698329
2006-12-01,0.33133722315429764
2007-01-01,0.7172846994444084
2007-02-01,0.6290952271853073
2007-03-01,0.6196089842999
2007-04-01,0.9927150570176787
2007-05-01,0.9408370096606308
2007-06-01,0.6583456403529654
2007-07-01,0.028933662304842806
2007-08-01,0.1409991994749607
2007-09-01,0.3495428185377672
2007-10-01,0.523211970216973
2007-11-01,0.9478872789681743
2007-12-01,1.0
2008-01-01,1.0
2008-02-01,1.0
2008-03-01,1.0
2008-04-01,1.0
2008-05-01,1.0
2008-06-01,0.9925792278960722
2008-07-01,0.7591092536480896
2008-08-01,0.39836653973339675
2008-09-01,0.6315760020856871
2008-10-01,0.41013943426176713
2008-11-01,0.4006218760927875
2008-12-01,0.6479141384224786
2009-01-01,1.0
2009-02-01,1.0
2009-03-01,1.0
2009-04-01,1.0
2009-05-01,1.0
2009-06-01,0.22576647207118053
2009-07-01,0.595436317139067
2009-08-01,0.1994614424950422
2009-09-01,0.03637945716720222
2009-10-01,0.2879999106801841
2009-11-01,0.4674760350564527
2009-12-01,0.7461515852793899
2010-01-01,0.24757347494797638
2010-02-01,0.09387871605321985
2010-03-01,0.0
2010-04-01,0.5148822749923078
2010-05-01,1.0
2010-06-01,0.7750375527671123
2010-07-01,0.7290271720567241
2010-08-01,0.8428927499339162
2010-09-01,0.517809938575606
2010-10-01,0.0
2010-11-01,0.2798578336425373
2010-12-01,0.21114987695746562
2011-01-01,0.5803257787014681
2011-02-01,0.808524275750764
2011-03-01,0.8149956302049878
2011-04-01,1.0
2011-05-01,1.0
2011-06-01,0.32419713865646466
2011-07-01,0.15750523894422555
2011-08-01,0.32958307189984365
2011-09-01,0.45431290486061027
2011-10-01,0.0
2011-11-01,0.6346996027588409
2011-12-01,0.9535624177170411
2012-01-01,1.0
2012-02-01,1.0
2012-03-01,1.0
2012-04-01,1.0
2012-05-01,1.0
2012-06-01,0.6682467724282837
2012-07-01,0.19821112257632356
2012-08-01,0.26985920341627806
2012-09-01,0.38151154583098995
2012-10-01,0.4932059595048275
2012-11-01,0.05772830646241908
2012-12-01,0.028795611196159324
2013-01-01,0.6248531219121662
2013-02-01,0.9227550817454142
2013-03-01,0.876382257175765
2013-04-01,1.0
2013-05-01,0.7427807944714794
2013-06-01,0.16276710418585782
2013-07-01,0.396303075006561
2013-08-01,0.34383863645324253
2013-09-01,0.0
2013-10-01,0.0
2013-11-01,0.576180027560769
2013-12-01,0.8931562120594013
2014-01-01,0.9845315743008768
2014-02-01,0.8841329164555892
2014-03-01,0.33532707531221967
2014-04-01,0.19565806619922743
2014-05-01,0.0
2014-06-01,0.31872422444183074
2014-07-01,0.15831362477087452
2014-08-01,0.3277424723074699
2014-09-01,0.02258528010111667
2014-10-01,0.0
2014-11-01,0.0
2014-12-01,0.0
2015-01-01,0.0
2015-02-01,0.0
2015-03-01,0.0
2015-04-01,0.0
2015-05-01,0.41272627009255525
2015-06-01,0.5352267598781213
2015-07-01,0.02315403342816973
2015-08-01,0.13563272978835167
2015-09-01,0.015403667985813425
2015-10-01,0.0
2015-11-01,0.0
2015-12-01,0.0
2016-01-01,0.007284942982321248
2016-02-01,0.0
2016-03-01,0.0
2016-04-01,0.0
2016-05-01,0.0
2016-06-01,0.0682615244240413
2016-07-01,0.06933214452508481
2016-08-01,0.4384482346786878
2016-09-01,0.09943989413179988
2016-10-01,0.0
2016-11-01,0.0
2016-12-01,0.04408409658815239
2017-01-01,0.30543885531896964
2017-02-01,0.35806433882132527
2017-03-01,0.13153216102740348
2017-04-01,0.6042407614112923
2017-05-01,0.3170269277736326
2017-06-01,0.1330969971199525
2017-07-01,0.2698926204421998
2017-08-01,0.33002832457703324
2017-09-01,0.20320996602527563
2017-10-01,0.051817706520488824
2017-11-01,0.2468183363657586
2017-12-01,0.08799680548711579
2018-01-01,0.0
2018-02-01,0.4826865273471737
2018-03-01,0.4008575388227885
2018-04-01,0.5733384592023527
2018-05-01,0.0
2018-06-01,0.022081284487373357
2018-07-01,0.24680252672447536
2018-08-01,0.24565817628242864
2018-09-01,0.1643595753958829
2018-10-01,0.06148398370714427
2018-11-01,0.05095904823622324
2018-12-01,0.007284942982321248
2019-01-01,0.0
2019-02-01,0.24076517275068857
2019-03-01,0.22558073884728458
2019-04-01,0.09391260643690688
2019-05-01,0.14874402942588325
2019-06-01,0.562785353440239
2019-07-01,0.0
2019-08-01,0.022958881316218434
2019-09-01,0.0
2019-10-01,0.021544836345909736
2019-11-01,0.5928864201498459
2019-12-01,0.2583812226307758
2020-01-01,0.12280960426139186
2020-02-01,0.5422539091730265
2020-03-01,0.7169853654376143
2020-04-01,0.4688703243261113
2020-05-01,0.05762566657918722
2020-06-01,0.24340234031466318
2020-07-01,0.341749944043862
2020-08-01,0.3232444320594257
2020-09-01,0.2855566495943993
2020-10-01,0.0
2020-11-01,0.40968709222641886
2020-12-01,0.34230858072472276
2021-01-01,0.2922991872404831
2021-02-01,0.6325068546269019
2021-03-01,0.7921020917366333
2021-04-01,1.0
2021-05-01,0.8850823247905608
2021-06-01,0.14609281947940198
2021-07-01,0.2634466935138707
2021-08-01,0.32076802153457745
2021-09-01,0.3425799823893975
2021-10-01,0.11646427220913343
2021-11-01,0.23221624005643848
2021-12-01,0.12318765283782299
2022-01-01,0.5499083565817764
2022-02-01,0.6628559210061916
2022-03-01,0.4678787304148436
2022-04-01,0.8920130911620329
2022-05-01,0.9632350128326528
2022-06-01,0.8134260308970013
2022-07-01,0.20309444132673765
2022-08-01,0.18809343821473634
2022-09-01,0.2836023907903513
2022-10-01,0.12046874765014705
2022-11-01,0.706364557659955
2022-12-01,0.7769255897512742
2023-01-01,0.27017590601184344
2023-02-01,0.4683785369393835
2023-03-01,0.8326328118257403
2023-04-01,1.0
2023-05-01,0.15237423553144308
2023-06-01,0.8359464067894712
2023-07-01,0.315416556188295
2023-08-01,0.19414910156526796
2023-09-01,0.16459655489032934
2023-10-01,0.0
2023-11-01,0.007284942982321248
2023-12-01,0.0
2024-01-01,0.0
2024-02-01,0.0
2024-03-01,0.0
2024-04-01,0.07226416316918223
2024-05-01,0.5091535697577262
2024-06-01,0.7115065854819429
2024-07-01,0.5070097891740725
2024-08-01,0.1941619482748506
2024-09-01,0.18633828943712055
2024-10-01,0.20910287136280023
2024-11-01,0.1319149956827062
2024-12-01,0.1090637317040026
2025-01-01,0.2047874083379523
2025-02-01,0.5507716840873614
2025-03-01,0.23242305336657462
2025-04-01,0.0866619687672619
2025-05-01,0.2209447025321575
2025-06-01,0.6613189901583586
2025-07-01,0.5520242988174286
2025-08-01,0.22458341468199639
2025-09-01,0.20273661588116487
2025-10-01,0.058125394351898535
2025-11-01,0.0
2025-12-01,0.0
