time,"fraction below threshold ""mn_75kmS"""
1999-11-01,0.8729754591799838
1999-12-01,0.35319021136869927
2000-01-01,0.8701105395904656
2000-02-01,0.5718876409106294
2000-03-01,0.83027671317121
2000-04-01,0.18437957881960548
2000-05-01,0.0
2000-06-01,0.2965117340254571
2000-07-01,0.32576095035631647
2000-08-01,0.1877083205021205
2000-09-01,0.10792891914936513
2000-10-01,0.5013324683449734
2000-11-01,0.950263592792552
2000-12-01,0.16294741356226172
2001-01-01,0.5328109295193278
2001-02-01,1.0
2001-03-01,1.0
2001-04-01,0.8826096376800956
2001-05-01,0.4134555223135017
2001-06-01,0.6117912164513775
2001-07-01,0.5794907245354263
2001-08-01,0.22713028110368128
2001-09-01,0.3550847325818599
2001-10-01,0.5298706663648585
2001-11-01,0.7843130485044589
2001-12-01,0.7500120965154509
2002-01-01,1.0
2002-02-01,1.0
2002-03-01,1.0
2002-04-01,0.9298987196761099
2002-05-01,0.6892836070309876
2002-06-01,0.4444624564291519
2002-07-01,0.3062637929906624
2002-08-01,0.6370283060748815
2002-09-01,0.3032073346699004
2002-10-01,0.9030155942434268
2002-11-01,0.6793604969953441
2002-12-01,0.0
2003-01-01,0.019227982605637045
2003-02-01,0.14379766791242235
2003-03-01,0.21119303518508822
2003-04-01,0.19200453701982864
2003-05-01,0.010051583658960231
2003-06-01,0.4138050289565732
2003-07-01,0.3035039379018232
2003-08-01,0.05826704248795266
2003-09-01,0.3534844223288513
2003-10-01,0.08805002964919877
2003-11-01,0.7375568016393123
2003-12-01,0.23254313439626859
2004-01-01,0.582016752473085
2004-02-01,0.9899484163410398
2004-03-01,0.9899854773196626
2004-04-01,0.20712108192980833
2004-05-01,0.0
2004-06-01,0.2965117340254571
2004-07-01,0.06805522257359703
2004-08-01,0.048517241677586975
2004-09-01,0.16771069593129986
2004-10-01,0.1970842781645867
2004-11-01,0.8911690186894958
2004-12-01,0.46737856730763194
2005-01-01,0.5240804901618266
2005-02-01,0.2699658513341474
2005-03-01,0.07691156446006957
2005-04-01,0.0
2005-05-01,0.0
2005-06-01,0.18839296456264717
2005-07-01,0.22605412788833287
2005-08-01,0.6187516824397188
2005-09-01,0.7364225789118031
2005-10-01,0.6280838119367063
2005-11-01,0.9104297663732964
2005-12-01,0.43447154560634804
2006-01-01,0.15374434406028967
2006-02-01,0.5040958541399984
2006-03-01,0.8801997539650891
2006-04-01,0.40722450791666254
2006-05-01,0.3349732770455317
2006-06-01,0.31612255704970366
2006-07-01,0.40328935393108784
2006-08-01,0.6774798802770385
2006-09-01,0.6586587574966686
2006-10-01,0.6855422260191754
2006-11-01,0.7639591885713578
2006-12-01,0.11610672813283739
2007-01-01,1.0
2007-02-01,0.9899484163410398
2007-03-01,1.0
2007-04-01,0.9603193382350403
2007-05-01,0.4028260391951637
2007-06-01,0.49179676598125915
2007-07-01,0.058568825336547205
2007-08-01,0.1082244962308152
2007-09-01,0.18392576455279946
2007-10-01,0.2257859761597902
2007-11-01,0.9798968326820795
2007-12-01,1.0
2008-01-01,1.0
2008-02-01,1.0
2008-03-01,1.0
2008-04-01,1.0
2008-05-01,0.6662342535806414
2008-06-01,0.845982748778278
2008-07-01,0.5303886810550082
2008-08-01,0.07799729300049767
2008-09-01,0.45069334918505355
2008-10-01,0.35499838415089696
2008-11-01,0.8041210213380661
2008-12-01,0.7519160516590971
2009-01-01,1.0
2009-02-01,1.0
2009-03-01,1.0
2009-04-01,1.0
2009-05-01,0.5005418448775713
2009-06-01,0.22532990373814454
2009-07-01,0.42289214553446136
2009-08-01,0.10754773699823685
2009-09-01,0.039185104902936564
2009-10-01,0.5003221020834868
2009-11-01,0.3009167276916031
2009-12-01,0.6129687038453216
2010-01-01,0.4558915904359199
2010-02-01,0.23096462282305869
2010-03-01,0.26914989224276403
2010-04-01,0.5464284089436073
2010-05-01,0.06998744416005186
2010-06-01,0.4748042215102681
2010-07-01,0.7181631482354724
2010-08-01,0.4501981863564946
2010-09-01,0.18562219921741419
2010-10-01,0.411252446906226
2010-11-01,0.711831887150812
2010-12-01,0.09609693323027053
2011-01-01,0.9196985136641864
2011-02-01,1.0
2011-03-01,1.0
2011-04-01,0.9899484163410398
2011-05-01,0.2663114581479695
2011-06-01,0.5040280335991815
2011-07-01,0.3339764025314456
2011-08-01,0.235568130340531
2011-09-01,0.2848489714437399
2011-10-01,0.05864614114815155
2011-11-01,0.8334439697513714
2011-12-01,0.9398389311799658
2012-01-01,1.0
2012-02-01,1.0
2012-03-01,1.0
2012-04-01,0.9097583021603306
2012-05-01,0.6263790557843676
2012-06-01,0.5030310977447936
2012-07-01,0.2252993126018639
2012-08-01,0.39304007255871526
2012-09-01,0.4513125972061842
2012-10-01,0.527696459367082
2012-11-01,0.03864842404704514
2012-12-01,0.0
2013-01-01,0.919772824840668
2013-02-01,1.0
2013-03-01,1.0
2013-04-01,1.0
2013-05-01,0.294941998274071
2013-06-01,0.3159362592754334
2013-07-01,0.6190847956272142
2013-08-01,0.19424748674228146
2013-09-01,0.0
2013-10-01,0.40293497437285364
2013-11-01,0.8998553408543336
2013-12-01,0.8600585754137008
2014-01-01,0.9098326133368122
2014-02-01,0.879566300985591
2014-03-01,0.3286867850241999
2014-04-01,0.11737505739476885
2014-05-01,0.0
2014-06-01,0.5309034873354733
2014-07-01,0.312640032111544
2014-08-01,0.23552480017512967
2014-09-01,0.05826704248795266
2014-10-01,0.0
2014-11-01,0.0
2014-12-01,0.0
2015-01-01,0.0
2015-02-01,0.0
2015-03-01,0.0
2015-04-01,0.08959937754772784
2015-05-01,0.3834162512126146
2015-06-01,0.5569860209818766
2015-07-01,0.019383720433610644
2015-08-01,0.019383720433610644
2015-09-01,0.058568825336547205
2015-10-01,0.0
2015-11-01,0.009939830986051381
2015-12-01,0.0
2016-01-01,0.07706730228804316
2016-02-01,0.0
2016-03-01,0.0
2016-04-01,0.0
2016-05-01,0.04863293676447
2016-06-01,0.26657297472725505
2016-07-01,0.4721463992556656
2016-08-01,0.5688606758387121
2016-09-01,0.2066284777196013
2016-10-01,0.0
2016-11-01,0.0
2016-12-01,0.0
2017-01-01,0.8097257762053774
2017-02-01,0.44456639393174324
2017-03-01,0.28861092848797903
2017-04-01,0.15358787222802656
2017-05-01,0.09886131086678587
2017-06-01,0.19532800863471833
2017-07-01,0.27383310472461303
2017-08-01,0.12550575598678226
2017-09-01,0.08689478799149021
2017-10-01,0.3648680605456642
2017-11-01,0.3899968356721593
2017-12-01,0.0
2018-01-01,0.009555131644397087
2018-02-01,0.840479388390198
2018-03-01,0.949965206533212
2018-04-01,0.31774444973195537
2018-05-01,0.09814524601640486
2018-06-01,0.35527622244879553
2018-07-01,0.32414857165884264
2018-08-01,0.15571081536814516
2018-09-01,0.18568290220388842
2018-10-01,0.1756663927215719
2018-11-01,0.45232492635732885
2018-12-01,0.0
2019-01-01,0.009594432063869103
2019-02-01,0.14457836984592273
2019-03-01,0.6115342598477488
2019-04-01,0.0
2019-05-01,0.11699408525619931
2019-06-01,0.629974503019835
2019-07-01,0.098288607658738
2019-08-01,0.02913352124397633
2019-09-01,0.0
2019-10-01,0.44283425297347634
2019-11-01,0.9009690405723886
2019-12-01,0.36695585985150825
2020-01-01,0.46429101777117954
2020-02-01,0.8503815886605861
2020-03-01,1.0
2020-04-01,0.3955492870156804
2020-05-01,0.0
2020-06-01,0.29433317914391477
2020-07-01,0.3330561243800003
2020-08-01,0.184750282175785
2020-09-01,0.019266917062630444
2020-10-01,0.0779950535596484
2020-11-01,0.6976028948214271
2020-12-01,0.6165948877703282
2021-01-01,0.6710618548949623
2021-02-01,0.820487593227382
2021-03-01,0.9101691990091899
2021-04-01,1.0
2021-05-01,0.5309317465006189
2021-06-01,0.20599219268955848
2021-07-01,0.4026628303263624
2021-08-01,0.2558267163089224
2021-09-01,0.27581851147173847
2021-10-01,0.3047084264648927
2021-11-01,0.32730105354359595
2021-12-01,0.04855432864786304
2022-01-01,0.879566300985591
2022-02-01,1.0
2022-03-01,1.0
2022-04-01,0.9702181377575092
2022-05-01,0.2171451196345898
2022-06-01,0.2656961099145016
2022-07-01,0.19534770510959723
2022-08-01,0.028978520539290627
2022-09-01,0.09664458880185589
2022-10-01,0.21491495676589975
2022-11-01,0.6445815252326347
2022-12-01,0.6324797625868324
2023-01-01,0.4936973318133137
2023-02-01,1.0
2023-03-01,1.0
2023-04-01,1.0
2023-05-01,0.11778373559610152
2023-06-01,0.8653275347548952
2023-07-01,0.4730424188772429
2023-08-01,0.08750954777392718
2023-09-01,0.08731487860795857
2023-10-01,0.11641004136997887
2023-11-01,0.057800201204507275
2023-12-01,0.0
2024-01-01,0.0
2024-02-01,0.0
2024-03-01,0.0
2024-04-01,0.18674958614010267
2024-05-01,0.3834804599532874
2024-06-01,0.5809796969423128
2024-07-01,0.39988062761400656
2024-08-01,0.04973038650087513
2024-09-01,0.23500453876646774
2024-10-01,0.548264576815753
2024-11-01,0.6836007181348257
2024-12-01,0.15382184701179785
2025-01-01,0.29970695346591625
2025-02-01,0.8898037571953733
2025-03-01,0.7110051851892822
2025-04-01,0.33306282606788995
2025-05-01,0.3647914423500347
2025-06-01,0.8847112551885058
2025-07-01,0.39013752329319984
2025-08-01,0.07714498718112452
2025-09-01,0.03857295260315973
2025-10-01,0.11560058642992
2025-11-01,0.03857258456134885
