time,"fraction below threshold ""mn_75kmM"""
1982-01-01,0.5708608575160826
1982-02-01,0.4632344320631908
1982-03-01,0.432888986442799
1982-04-01,0.16003538900036718
1982-05-01,0.7181009509190978
1982-06-01,0.2793140937472414
1982-07-01,0.33203146367413805
1982-08-01,0.5238689019517457
1982-09-01,0.310833857917839
1982-10-01,0.1332342833275219
1982-11-01,0.014481876894540358
1982-12-01,0.0
1983-01-01,0.0
1983-02-01,0.0
1983-03-01,0.0
1983-04-01,0.0
1983-05-01,0.09543259445444774
1983-06-01,0.11808471073318196
1983-07-01,0.11775015397857885
1983-08-01,0.036881358938617013
1983-09-01,0.02174914033141411
1983-10-01,0.0
1983-11-01,0.0
1983-12-01,0.0
1984-01-01,0.007396802712632951
1984-02-01,0.189547244773368
1984-03-01,0.21209462970988152
1984-04-01,0.5060460019634302
1984-05-01,0.3459294053175446
1984-06-01,0.2586097461221525
1984-07-01,0.16901409390305122
1984-08-01,0.17630586454862618
1984-09-01,0.2867659119421442
1984-10-01,0.3313880446024572
1984-11-01,0.6592783116107123
1984-12-01,0.42629222074484163
1985-01-01,0.4114710247485229
1985-02-01,0.7406701290786221
1985-03-01,0.961653452941685
1985-04-01,0.6727420558392803
1985-05-01,0.5944033670567609
1985-06-01,0.1759952575797628
1985-07-01,0.2800976020890977
1985-08-01,0.22006573477805347
1985-09-01,0.3377305784184204
1985-10-01,0.5014342947989432
1985-11-01,1.0
1985-12-01,0.8402675767220099
1986-01-01,0.2338534059217523
1986-02-01,0.007240938447270179
1986-03-01,0.0
1986-04-01,0.18316028651140248
1986-05-01,0.6164801855285096
1986-06-01,0.029198454227175465
1986-07-01,0.24928896932879477
1986-08-01,0.4256694599024307
1986-09-01,0.4422878151364222
1986-10-01,0.41118325048082993
1986-11-01,0.4723575117515357
1986-12-01,0.036723813449784176
1987-01-01,0.27091305140839006
1987-02-01,0.21918109856851575
1987-03-01,0.4704048285227578
1987-04-01,0.2353165613504905
1987-05-01,0.15470685904014111
1987-06-01,0.23521700202774207
1987-07-01,0.20573384122470031
1987-08-01,0.366114149674002
1987-09-01,0.3074518646095054
1987-10-01,0.06574064554575594
1987-11-01,0.1161695255783473
1987-12-01,0.34387276755685775
1988-01-01,0.831976488487504
1988-02-01,0.642502409395457
1988-03-01,0.5974899426122688
1988-04-01,0.2798494429086567
1988-05-01,0.38709536115029225
1988-06-01,0.10274887007007745
1988-07-01,0.3395163071274139
1988-08-01,0.32206817371468877
1988-09-01,0.7107024401192376
1988-10-01,0.64312122499664
1988-11-01,0.666038814893532
1988-12-01,0.8479129893292321
1989-01-01,1.0
1989-02-01,1.0
1989-03-01,0.9310966216395671
1989-04-01,0.05076554409970198
1989-05-01,0.24229995546526334
1989-06-01,0.25005932114557305
1989-07-01,0.40162944999555467
1989-08-01,0.5176088070368382
1989-09-01,0.3372742034796004
1989-10-01,0.30067376034222565
1989-11-01,0.3013613389534144
1989-12-01,0.04383451640225496
1990-01-01,0.4330676766933929
1990-02-01,0.8317571108380175
1990-03-01,0.9464110421873995
1990-04-01,0.1982348092303416
1990-05-01,0.4648660650375024
1990-06-01,0.10337148763911673
1990-07-01,0.15426572406001132
1990-08-01,0.1612530492379179
1990-09-01,0.08860309683482437
1990-10-01,0.4428735204106678
1990-11-01,0.6687998681252191
1990-12-01,0.8180485907699819
1991-01-01,0.7865925302684549
1991-02-01,0.7560358414934931
1991-03-01,0.7635340295181471
1991-04-01,0.7192033096721937
1991-05-01,1.0
1991-06-01,0.7337344338033653
