time,"fraction below threshold ""mn_75kmS"""
1982-01-01,0.7284945987408157
1982-02-01,0.7130075562448016
1982-03-01,0.6436236098044239
1982-04-01,0.5259882204360086
1982-05-01,0.3718878536523815
1982-06-01,0.9099205627869636
1982-07-01,0.41955020354779765
1982-08-01,0.3401660615400677
1982-09-01,0.3031651785090486
1982-10-01,0.33474777882045526
1982-11-01,0.5890707768833482
1982-12-01,0.0984927524371161
1983-01-01,0.1301728976281486
1983-02-01,0.020783150177389943
1983-03-01,0.3452495846047446
1983-04-01,0.5039895852756927
1983-05-01,0.3610173184003408
1983-06-01,0.8356117806138936
1983-07-01,0.30337405124405536
1983-08-01,0.12974784578633278
1983-09-01,0.06736456139484602
1983-10-01,0.05702041250532049
1983-11-01,0.3294506963876092
1983-12-01,0.2978833725337522
1984-01-01,0.35069962525902976
1984-02-01,0.3400600363728185
1984-03-01,0.31891793735282536
1984-04-01,0.41919256005945355
1984-05-01,0.35595118233332423
1984-06-01,0.5938812516431153
1984-07-01,0.2873198604161714
1984-08-01,0.14021849815242982
1984-09-01,0.046596591353707535
1984-10-01,0.3822666486105035
1984-11-01,0.9571689503316854
1984-12-01,0.49325884533769276
1985-01-01,0.8579712970628566
1985-02-01,1.0
1985-03-01,1.0
1985-04-01,0.6378989736843778
1985-05-01,0.46158368678053247
1985-06-01,0.8724950984838041
1985-07-01,0.3506235484903993
1985-08-01,0.3137440669171911
1985-09-01,0.3400600363728185
1985-10-01,0.37165811330947246
1985-11-01,0.9178717730715246
1985-12-01,0.5571675846762802
1986-01-01,0.46147725977286763
1986-02-01,0.46158368678053247
1986-03-01,0.4140025086490794
1986-04-01,0.42996474424266995
1986-05-01,0.4086751773152314
1986-06-01,0.7817704344932905
1986-07-01,0.37761087087227624
1986-08-01,0.36101771973908303
1986-09-01,0.43570288591306566
1986-10-01,0.4148639942994407
1986-11-01,0.891174834821528
1986-12-01,0.12515708693104063
1987-01-01,0.4032100608727678
1987-02-01,0.4934088737863136
1987-03-01,0.5144013456964281
1987-04-01,0.42456602076666017
1987-05-01,0.3137132140013821
1987-06-01,0.9204836710574351
1987-07-01,0.6680844400880841
1987-08-01,0.2924320245185142
1987-09-01,0.32426084765329993
1987-10-01,0.26089565391515174
1987-11-01,0.5092261694048613
1987-12-01,0.4614470108718657
1988-01-01,0.9452198583471197
1988-02-01,0.9069973227600535
1988-03-01,0.43528369712860043
1988-04-01,0.35059309691333246
1988-05-01,0.44041103735380727
1988-06-01,0.9893604111137888
1988-07-01,0.3822666486105035
1988-08-01,0.3294042665118674
1988-09-01,0.38209831309515585
1988-10-01,0.40336352377767526
1988-11-01,1.0
1988-12-01,0.711867079466105
1989-01-01,0.9507202961106137
1989-02-01,0.9945136095941576
1989-03-01,0.9726239243571748
1989-04-01,0.3980355884290202
1989-05-01,0.3980355884290202
1989-06-01,0.9519210930989208
1989-07-01,0.3981888481561894
1989-08-01,0.3611407305652503
1989-09-01,0.4086751773152314
1989-10-01,0.4776086631580226
1989-11-01,0.6116575659436289
1989-12-01,0.1454540729146618
1990-01-01,0.40864492841422945
1990-02-01,0.8311779973808503
1990-03-01,0.6533766750211664
1990-04-01,0.4034859305890354
1990-05-01,0.3717803194514615
1990-06-01,0.7332317614542129
1990-07-01,0.3400600363728185
1990-08-01,0.2926788493500066
1990-09-01,0.32426144966141324
1990-10-01,0.32949682576096784
1990-11-01,0.4723596485646601
1990-12-01,0.3348090833133311
1991-01-01,0.49315241682500766
1991-02-01,0.39803498441421314
1991-03-01,0.6588961252042267
1991-04-01,0.551946687373525
1991-05-01,0.5308778276572548
1991-06-01,1.0
1991-07-01,0.6966657831311314
1991-08-01,0.38283482336620667
1991-09-01,0.45625635544668447
1991-10-01,0.41937707654954115
1991-11-01,0.9397194205836257
1991-12-01,0.5303077681144834
1992-01-01,0.6048590446740172
1992-02-01,0.42971054681848275
1992-03-01,0.28214639081760595
1992-04-01,0.29258629010090614
1992-05-01,0.06763334547561958
1992-06-01,0.6230711029821131
1992-07-01,0.3135896011671015
1992-08-01,0.29263271997664797
1992-09-01,0.3347939081938139
1992-10-01,0.3452960144804864
1992-11-01,0.39272333087665695
1992-12-01,0.26088027762459
1993-01-01,0.5887572701215075
1993-02-01,0.4985559277705388
1993-03-01,0.4033478459813834
1993-04-01,0.4086751773152314
1993-05-01,0.3083237724871333
1993-06-01,0.4090708045054871
1993-07-01,0.27689523759042084
1993-08-01,0.297929802409494
1993-09-01,0.3718576047513795
1993-10-01,0.3612482647661703
1993-11-01,0.7228589660086138
1993-12-01,0.29779131395473263
1994-01-01,0.4615227851314192
1994-02-01,0.5462141905325387
1994-03-01,0.45614992843901964
1994-04-01,0.5145684736838352
1994-05-01,0.43509877980144407
1994-06-01,0.7224305394096492
1994-07-01,0.4311927203922744
1994-08-01,0.3085391423947033
1994-09-01,0.36118716044099214
1994-10-01,0.45654100444793844
1994-11-01,0.9835408287824726
1994-12-01,0.5196984281292741
1995-01-01,0.6796943887953022
1995-02-01,0.4561041005713911
1995-03-01,0.3239839720818095
1995-04-01,0.5253452110550821
1995-05-01,0.46660660819680594
1995-06-01,1.0
1995-07-01,0.408751555589592
1995-08-01,0.3664529881176135
1995-09-01,0.36639168362473773
